Entry Date,Exit Date,Ticker,Entry Price,Exit Price,Shares,Max Leverage,PnL,PnL %,Days Held,Exit Reason
2021-04-19,2021-04-23,BTC,55724.2656,51093.6523,0.0824,1.0,-381.61,-8.31,4,STOP LOSS: -8.3%
2021-03-04,2021-05-10,NASDAQ,12723.4697,13401.8604,0.3595,2.0,487.81,10.66,67,TRAILING STOP: Price 13401.86 < Stop 13529.45
2021-03-08,2021-05-12,SP500,3821.3501,4063.04,1.1942,2.0,577.28,12.65,65,TRAILING STOP: Price 4063.04 < Stop 4101.49
2021-03-24,2021-05-12,RUSSELL2000,2134.27,2135.1399,2.1445,1.5,2.8,0.06,49,TRAILING STOP: Price 2135.14 < Stop 2182.72
2020-10-28,2021-05-14,CORN,401.5,685.0,9.9292,1.0,2814.94,70.61,198,TRAILING STOP: Price 685.00 < Stop 688.98
2021-04-23,2021-05-15,BTC,51093.6523,46760.1875,0.0897,1.0,-388.84,-8.48,22,STOP LOSS: -8.5%
2021-03-18,2021-05-17,WHEAT,630.5,699.75,7.2379,1.0,501.23,10.98,60,TRAILING STOP: Price 699.75 < Stop 700.30
2021-05-15,2021-05-18,BTC,46760.1875,42909.4023,0.0992,1.0,-381.93,-8.24,3,STOP LOSS: -8.2%
2021-03-30,2021-05-19,SOYBEANS,1366.75,1538.25,3.3443,2.0,1147.08,25.1,50,TRAILING STOP: Price 1538.25 < Stop 1546.09
2021-05-18,2021-05-19,BTC,42909.4023,37002.4414,0.1081,1.0,-638.54,-13.77,1,STOP LOSS: -13.8%
2021-05-14,2021-05-25,CORN,685.0,620.25,6.7836,1.0,-439.24,-9.45,11,STOP LOSS: -9.5%
2021-05-19,2021-06-16,SOYBEANS,1538.25,1448.5,3.0815,1.0,-276.56,-5.83,28,TRAILING STOP: Price 1448.50 < Stop 1464.09
2021-05-17,2021-06-17,WHEAT,699.75,639.0,6.6399,1.0,-403.38,-8.68,31,STOP LOSS: -8.7%
2021-05-19,2021-06-17,EURUSD,1.2224,1.1996,3800.1292,1.0,-86.8,-1.87,29,TRAILING STOP: Price 1.20 < Stop 1.20
2021-06-16,2021-06-17,SOYBEANS,1448.5,1329.75,3.1985,1.0,-379.82,-8.2,1,STOP LOSS: -8.2%
2021-03-23,2021-06-18,XLE,20.0071,21.9146,227.4899,1.0,433.92,9.53,87,TRAILING STOP: Price 21.91 < Stop 21.97
2021-05-12,2021-06-18,RUSSELL2000,2135.1399,2237.75,2.1997,1.0,225.72,4.81,37,TRAILING STOP: Price 2237.75 < Stop 2249.26
2021-06-18,2021-07-08,RUSSELL2000,2237.75,2231.6799,2.108,1.0,-12.8,-0.27,20,TRAILING STOP: Price 2231.68 < Stop 2231.83
2021-06-17,2021-07-09,NIKKEI,29018.3301,27940.4199,0.1589,1.0,-171.29,-3.71,22,TRAILING STOP: Price 27940.42 < Stop 28037.81
2021-06-18,2021-07-14,XLE,21.9146,21.4709,210.9528,1.0,-93.6,-2.02,26,TRAILING STOP: Price 21.47 < Stop 21.58
2021-05-25,2021-07-15,CORN,620.25,564.25,7.4752,2.0,-837.23,-18.06,51,STOP LOSS: -9.0%
2021-07-08,2021-07-16,RUSSELL2000,2231.6799,2163.24,2.0722,1.0,-141.82,-3.07,8,TRAILING STOP: Price 2163.24 < Stop 2169.69
2021-05-10,2021-07-19,NASDAQ,13401.8604,14274.9805,0.3428,1.0,299.31,6.51,70,TRAILING STOP: Price 14274.98 < Stop 14292.97
2021-05-12,2021-07-19,SP500,4063.04,4258.4902,1.1328,1.5,332.12,7.22,68,TRAILING STOP: Price 4258.49 < Stop 4276.63
2021-07-09,2021-07-19,NIKKEI,27940.4199,27652.7402,0.1654,1.0,-47.58,-1.03,10,TRAILING STOP: Price 27652.74 < Stop 27695.27
2021-06-17,2021-08-17,SOYBEANS,1329.75,1369.0,3.5386,1.5,208.34,4.43,61,TRAILING STOP: Price 1369.00 < Stop 1373.96
2021-07-14,2021-08-18,XLE,21.4709,19.8651,215.131,1.0,-345.45,-7.48,35,TRAILING STOP: Price 19.87 < Stop 20.03
2021-07-16,2021-08-19,RUSSELL2000,2163.24,2132.4199,2.1266,1.0,-65.54,-1.42,34,TRAILING STOP: Price 2132.42 < Stop 2150.12
2021-06-17,2021-09-01,WHEAT,639.0,701.0,7.5141,1.0,465.87,9.7,76,TRAILING STOP: Price 701.00 < Stop 704.39
2021-07-15,2021-09-01,CORN,564.25,515.5,8.1571,1.0,-397.66,-8.64,48,STOP LOSS: -8.6%
2021-08-17,2021-09-09,COFFEE,178.95,185.0,25.7754,1.5,233.91,5.07,23,TRAILING STOP: Price 185.00 < Stop 186.55
2021-02-23,2021-09-14,XLV,105.2016,123.0914,38.2688,2.0,1369.25,34.01,203,TRAILING STOP: Price 123.09 < Stop 123.20
2021-07-19,2021-09-17,SP500,4258.4902,4432.9902,1.1038,1.5,288.91,6.15,60,TRAILING STOP: Price 4432.99 < Stop 4436.12
2021-07-19,2021-09-20,NASDAQ,14274.9805,14713.9004,0.336,1.0,147.47,3.07,63,TRAILING STOP: Price 14713.90 < Stop 14890.54
2021-08-19,2021-09-20,COPPER,4.0385,4.117,1140.1021,1.5,134.25,2.92,32,TRAILING STOP: Price 4.12 < Stop 4.18
2021-09-01,2021-09-20,RUSSELL2000,2287.0601,2182.2,2.0147,1.0,-211.26,-4.58,19,TRAILING STOP: Price 2182.20 < Stop 2205.68
2021-09-14,2021-09-28,XLV,123.0914,119.3439,37.5986,1.0,-140.9,-3.04,14,TRAILING STOP: Price 119.34 < Stop 119.35
2021-09-20,2021-09-30,NASDAQ,14713.9004,14448.5801,0.3279,1.0,-86.99,-1.8,10,TRAILING STOP: Price 14448.58 < Stop 14480.71
2021-09-20,2021-09-30,XLK,73.6914,72.2116,62.8719,1.0,-93.04,-2.01,10,TRAILING STOP: Price 72.21 < Stop 72.48
2021-09-20,2021-10-28,DXY,93.24,93.35,50.7043,1.0,5.58,0.12,38,TRAILING STOP: Price 93.35 < Stop 93.42
2021-03-15,2021-11-09,NATGAS,2.484,4.979,1834.357,2.0,9153.44,200.89,239,TRAILING STOP: Price 4.98 < Stop 5.13
2021-08-18,2021-11-19,XLE,19.8651,23.3827,231.8501,2.0,1631.1,35.41,93,TRAILING STOP: Price 23.38 < Stop 23.80
2021-10-28,2021-11-19,RUSSELL2000,2297.98,2343.1599,2.0151,1.0,91.04,1.97,22,TRAILING STOP: Price 2343.16 < Stop 2345.17
2021-09-01,2021-11-30,WHEAT,701.0,773.75,6.7071,1.0,487.94,10.38,90,TRAILING STOP: Price 773.75 < Stop 788.42
2021-09-17,2021-11-30,SP500,4432.9902,4567.0,1.0456,1.5,210.19,4.53,74,TRAILING STOP: Price 4567.00 < Stop 4573.70
2021-09-28,2021-11-30,XLV,119.3439,121.0799,38.7971,1.0,67.35,1.45,63,TRAILING STOP: Price 121.08 < Stop 122.14
2021-11-09,2021-11-30,NATGAS,4.979,4.567,966.5298,1.0,-398.21,-8.27,21,STOP LOSS: -8.3%
2021-11-19,2021-11-30,RUSSELL2000,2343.1599,2198.9099,2.1062,1.0,-303.83,-6.16,11,TRAILING STOP: Price 2198.91 < Stop 2226.85
2021-09-30,2021-12-01,NASDAQ,14448.5801,15254.0498,0.3269,1.0,263.3,5.57,62,TRAILING STOP: Price 15254.05 < Stop 15349.12
2021-11-30,2021-12-02,NATGAS,4.567,4.056,1119.1366,1.0,-571.88,-11.19,2,STOP LOSS: -11.2%
2021-11-30,2021-12-04,BTC,57005.4258,49200.7031,0.0844,1.0,-658.62,-13.69,4,STOP LOSS: -13.7%
2021-12-02,2021-12-06,NATGAS,4.056,3.657,1185.5387,1.0,-473.03,-9.84,4,STOP LOSS: -9.8%
2021-12-04,2021-12-13,ETH,4119.5874,3784.2268,1.1641,1.0,-390.38,-8.14,9,STOP LOSS: -8.1%
2021-09-09,2021-12-20,COFFEE,185.0,224.4,24.9319,1.0,982.32,21.3,102,TRAILING STOP: Price 224.40 < Stop 234.79
2021-11-30,2022-01-03,WHEAT,773.75,758.0,6.7404,1.0,-106.16,-2.04,34,TRAILING STOP: Price 758.00 < Stop 758.05
2021-11-30,2022-01-05,XLV,121.0799,128.0005,41.3684,1.0,286.29,5.72,36,TRAILING STOP: Price 128.00 < Stop 128.00
2021-12-06,2022-01-06,COPPER,4.337,4.348,1103.5772,1.0,12.14,0.25,31,TREND REVERSAL: Death cross + below SMA200
2021-09-30,2022-01-07,XLK,72.2116,80.396,64.0988,2.0,1049.22,22.67,99,TRAILING STOP: Price 80.40 < Stop 80.63
2021-12-01,2022-01-07,NASDAQ,15254.0498,14935.9004,0.3156,1.0,-100.41,-2.09,37,TRAILING STOP: Price 14935.90 < Stop 15032.21
2021-12-13,2022-01-12,DXY,96.32,95.0,49.6116,1.0,-65.49,-1.37,30,TRAILING STOP: Price 95.00 < Stop 95.08
2022-01-12,2022-01-13,NATGAS,4.857,4.27,992.7471,1.0,-582.74,-12.09,1,STOP LOSS: -12.1%
2021-07-19,2022-01-14,USDJPY,109.874,114.118,41.9239,1.5,266.89,5.79,179,TRAILING STOP: Price 114.12 < Stop 114.24
2021-11-30,2022-01-18,SP500,4567.0,4577.1099,1.0748,1.0,10.87,0.22,49,TRAILING STOP: Price 4577.11 < Stop 4620.53
2022-01-05,2022-01-19,XLV,128.0005,123.3441,37.5864,1.0,-175.02,-3.64,14,TRAILING STOP: Price 123.34 < Stop 123.45
2022-01-06,2022-01-19,DOW,36236.4688,35028.6484,0.1328,1.0,-160.35,-3.33,13,TRAILING STOP: Price 35028.65 < Stop 35127.92
2022-01-07,2022-01-19,NASDAQ,14935.9004,14340.2598,0.3296,1.0,-196.31,-3.99,12,TRAILING STOP: Price 14340.26 < Stop 14356.33
2022-01-07,2022-01-20,XLK,80.396,76.2921,60.0029,1.0,-246.24,-5.1,13,TRAILING STOP: Price 76.29 < Stop 76.87
2022-01-13,2022-01-20,NATGAS,4.27,3.802,1126.4913,1.0,-527.2,-10.96,7,STOP LOSS: -11.0%
2022-01-18,2022-01-25,SP500,4577.1099,4356.4502,1.0517,1.0,-232.06,-4.82,7,TRAILING STOP: Price 4356.45 < Stop 4357.79
2022-01-25,2022-01-27,GOLD,1852.7,1793.3,2.5796,1.0,-153.23,-3.21,2,TRAILING STOP: Price 1793.30 < Stop 1801.45
2022-01-27,2022-01-28,NATGAS,6.265,4.639,762.351,1.0,-1239.58,-25.95,1,STOP LOSS: -26.0%
2022-01-19,2022-02-03,DXY,95.51,95.38,51.2781,1.0,-6.67,-0.14,15,TRAILING STOP: Price 95.38 < Stop 95.62
2022-01-28,2022-02-07,NATGAS,4.639,4.232,1024.2158,1.0,-416.86,-8.77,10,STOP LOSS: -8.8%
2022-01-19,2022-02-18,SUGAR,19.07,18.2,251.6845,1.0,-218.97,-4.56,30,TREND REVERSAL: Death cross + below SMA200
2022-01-19,2022-02-22,XLV,123.3441,119.1654,40.517,1.0,-169.31,-3.39,34,TRAILING STOP: Price 119.17 < Stop 119.78
2022-02-07,2022-02-22,SP500,4483.8701,4304.7598,1.0584,1.0,-189.57,-3.99,15,TRAILING STOP: Price 4304.76 < Stop 4312.67
2022-01-20,2022-02-23,XLK,76.2921,71.3452,63.9757,1.0,-316.48,-6.48,34,TRAILING STOP: Price 71.35 < Stop 73.12
2022-01-20,2022-02-23,XLF,36.4014,35.7854,131.4022,1.0,-80.95,-1.69,34,TRAILING STOP: Price 35.79 < Stop 35.93
2021-12-20,2022-02-28,COFFEE,224.4,234.25,21.3677,1.5,315.71,6.58,70,TRAILING STOP: Price 234.25 < Stop 239.86
2022-02-23,2022-03-07,XLF,35.7854,33.48,132.2479,1.0,-304.89,-6.44,12,TRAILING STOP: Price 33.48 < Stop 33.77
2022-01-03,2022-03-09,WHEAT,758.0,1199.5,6.334,1.0,2796.48,58.25,65,TRAILING STOP: Price 1199.50 < Stop 1202.28
2022-02-22,2022-03-09,COPPER,4.51,4.564,1072.1226,1.5,86.84,1.8,15,TRAILING STOP: Price 4.56 < Stop 4.60
2022-03-07,2022-03-09,CRUDE,119.4,108.7,39.6471,1.0,-424.22,-8.96,2,STOP LOSS: -9.0%
2022-03-09,2022-03-10,WHEAT,1199.5,1073.75,4.1482,1.0,-521.64,-10.48,1,STOP LOSS: -10.5%
2022-02-28,2022-03-14,COFFEE,234.25,219.65,20.2353,1.0,-295.43,-6.23,14,TRAILING STOP: Price 219.65 < Stop 220.14
2022-02-22,2022-03-15,GOLD,1906.1,1928.5,2.486,1.0,55.69,1.18,21,TRAILING STOP: Price 1928.50 < Stop 1929.21
2022-02-18,2022-04-01,SOYBEANS,1601.5,1582.75,2.9612,1.0,-55.52,-1.17,42,TRAILING STOP: Price 1582.75 < Stop 1597.44
2022-03-10,2022-04-01,WHEAT,1073.75,984.5,4.4445,1.0,-396.67,-8.31,22,STOP LOSS: -8.3%
2022-03-09,2022-04-22,COPPER,4.564,4.5825,1047.0486,1.5,29.06,0.61,44,TRAILING STOP: Price 4.58 < Stop 4.60
2022-03-15,2022-04-22,XLV,124.0842,125.6273,38.4115,1.0,59.27,1.24,38,TRAILING STOP: Price 125.63 < Stop 128.03
2021-11-19,2022-04-25,XLE,23.3827,32.2267,206.8444,2.0,3658.69,75.65,157,TRAILING STOP: Price 32.23 < Stop 32.51
2022-04-22,2022-04-26,COPPER,4.5825,4.44,1037.7847,1.0,-147.88,-3.11,4,MOMENTUM REVERSAL: -6.4%
2022-03-14,2022-04-27,COFFEE,219.65,215.95,21.6967,1.0,-80.28,-1.68,44,TRAILING STOP: Price 215.95 < Stop 217.58
2022-04-01,2022-05-09,SOYBEANS,1582.75,1621.0,3.0044,1.0,114.92,2.42,38,TRAILING STOP: Price 1621.00 < Stop 1650.60
2022-04-26,2022-05-10,GOLD,1901.4,1839.9,2.5381,1.0,-156.09,-3.23,14,TRAILING STOP: Price 1839.90 < Stop 1840.62
2022-04-27,2022-05-10,COFFEE,215.95,204.0,22.3347,1.0,-266.9,-5.53,13,TRAILING STOP: Price 204.00 < Stop 206.24
2022-04-22,2022-05-11,XLV,125.6273,118.447,38.6278,1.0,-277.36,-5.72,19,TRAILING STOP: Price 118.45 < Stop 118.52
2022-02-23,2022-05-23,DXY,96.19,102.08,50.2041,1.5,443.55,9.18,89,TRAILING STOP: Price 102.08 < Stop 102.21
2022-04-01,2022-05-24,WHEAT,984.5,1154.75,4.9286,2.0,1678.18,34.59,53,TRAILING STOP: Price 1154.75 < Stop 1163.16
2022-02-03,2022-05-26,CORN,616.75,765.0,7.7084,1.0,1142.76,24.04,112,TRAILING STOP: Price 765.00 < Stop 770.81
2022-01-14,2022-05-27,USDJPY,114.118,127.045,42.1615,2.0,1090.04,22.66,133,TRAILING STOP: Price 127.04 < Stop 127.15
2022-05-24,2022-06-01,WHEAT,1154.75,1041.25,4.2023,1.0,-476.97,-9.83,8,STOP LOSS: -9.8%
2022-05-27,2022-06-10,XLV,125.9562,117.9395,38.8555,1.0,-311.5,-6.36,14,TRAILING STOP: Price 117.94 < Stop 119.47
2022-04-25,2022-06-13,XLE,32.2267,36.7756,149.8893,2.0,1363.65,28.23,49,TRAILING STOP: Price 36.78 < Stop 37.04
2022-03-09,2022-06-14,NATGAS,4.526,7.189,1077.3873,2.0,5738.17,117.68,97,TRAILING STOP: Price 7.19 < Stop 7.22
2022-06-13,2022-06-17,XLE,36.7756,32.1436,133.3502,1.0,-617.67,-12.6,4,STOP LOSS: -12.6%
2022-05-09,2022-06-22,SOYBEANS,1621.0,1652.75,2.976,1.5,141.73,2.94,44,TRAILING STOP: Price 1652.75 < Stop 1654.51
2022-05-10,2022-06-22,CRUDE,99.76,106.19,48.2549,1.0,310.28,6.45,43,TRAILING STOP: Price 106.19 < Stop 107.68
2022-06-01,2022-06-23,WHEAT,1041.25,937.25,4.6903,1.0,-487.79,-9.99,22,STOP LOSS: -10.0%
2022-06-14,2022-06-23,NATGAS,7.189,6.239,698.0438,1.0,-663.14,-13.21,9,STOP LOSS: -13.2%
2022-05-10,2022-06-30,GOLD,1839.9,1804.1,2.6698,1.0,-95.58,-1.95,51,TRAILING STOP: Price 1804.10 < Stop 1806.58
2022-06-23,2022-06-30,NATGAS,6.239,5.424,797.6622,1.0,-650.09,-13.06,7,STOP LOSS: -13.1%
2022-06-23,2022-07-01,WHEAT,937.25,831.25,5.4182,1.0,-574.33,-11.31,8,STOP LOSS: -11.3%
2022-05-11,2022-07-06,COFFEE,220.1,222.5,21.8498,1.0,52.44,1.09,56,TREND REVERSAL: Death cross + below SMA200
2022-06-22,2022-07-12,CRUDE,106.19,95.84,47.1158,1.0,-487.65,-9.75,20,STOP LOSS: -9.7%
2022-05-26,2022-07-14,CORN,765.0,695.0,6.3706,1.0,-445.94,-9.15,49,STOP LOSS: -9.2%
2022-06-22,2022-07-15,SOYBEANS,1652.75,1466.0,3.089,1.0,-576.87,-11.3,23,STOP LOSS: -11.3%
2022-07-14,2022-07-15,CORN,695.0,604.25,7.5085,1.0,-681.4,-13.06,1,STOP LOSS: -13.1%
2022-06-10,2022-07-29,USDJPY,134.418,134.397,36.2876,1.0,-0.76,-0.02,49,TRAILING STOP: Price 134.40 < Stop 134.67
2022-07-12,2022-08-04,CRUDE,95.84,88.54,54.6177,1.0,-398.71,-7.62,23,TRAILING STOP: Price 88.54 < Stop 89.22
2022-05-23,2022-08-10,DXY,102.08,105.2,47.2023,1.5,220.91,4.58,79,TRAILING STOP: Price 105.20 < Stop 105.47
2022-07-26,2022-08-15,SOYBEANS,1532.75,1494.0,3.4548,1.0,-133.87,-2.53,20,TRAILING STOP: Price 1494.00 < Stop 1544.65
2022-08-29,2022-09-01,CRUDE,97.01,86.61,54.2926,1.0,-564.64,-10.72,3,STOP LOSS: -10.7%
2022-07-01,2022-09-07,NATGAS,5.73,7.842,898.782,2.0,3796.46,73.72,68,TRAILING STOP: Price 7.84 < Stop 7.85
2022-08-23,2022-09-08,SOYBEANS,1566.75,1470.5,3.4303,1.0,-330.17,-6.14,16,TREND REVERSAL: Death cross + below SMA200
2022-08-31,2022-09-15,NIKKEI,28091.5293,27875.9102,0.1837,1.0,-39.62,-0.77,15,MOMENTUM REVERSAL: -6.0%
2022-06-17,2022-09-21,XLE,32.1436,33.9673,155.6639,1.0,283.89,5.67,96,TRAILING STOP: Price 33.97 < Stop 34.05
2022-09-07,2022-09-22,NATGAS,7.842,7.089,679.8434,1.0,-511.92,-9.6,15,STOP LOSS: -9.6%
2022-09-21,2022-09-26,XLE,33.9673,30.7391,162.9148,1.0,-525.92,-9.5,5,STOP LOSS: -9.5%
2022-09-22,2022-10-03,NATGAS,7.089,6.47,778.5995,1.0,-481.95,-8.73,11,STOP LOSS: -8.7%
2022-08-10,2022-10-04,DXY,105.2,110.07,51.1289,1.0,249.0,4.63,55,TRAILING STOP: Price 110.07 < Stop 110.17
2022-10-04,2022-10-17,NATGAS,6.837,5.999,820.8834,1.0,-687.9,-12.26,13,STOP LOSS: -12.3%
2022-11-07,2022-11-08,NATGAS,6.944,6.138,790.4118,1.0,-637.07,-11.61,1,STOP LOSS: -11.6%
2022-10-04,2022-11-10,DXY,110.07,108.21,49.9694,1.0,-92.94,-1.69,37,TRAILING STOP: Price 108.21 < Stop 109.09
2022-07-29,2022-11-11,USDJPY,134.397,141.734,39.3387,2.0,577.25,10.92,105,TRAILING STOP: Price 141.73 < Stop 143.06
2022-11-11,2022-12-05,USDJPY,141.734,134.475,39.4374,1.0,-286.28,-5.12,24,TRAILING STOP: Price 134.48 < Stop 134.57
2022-09-28,2022-12-06,XLE,32.4605,38.1478,169.7217,1.0,965.26,17.52,69,TRAILING STOP: Price 38.15 < Stop 38.64
2022-11-28,2022-12-06,PLATINUM,1017.0,1008.4,5.3863,1.0,-46.32,-0.85,8,TRAILING STOP: Price 1008.40 < Stop 1021.69
2022-11-10,2022-12-09,DXY,108.21,104.81,51.6036,1.0,-175.45,-3.14,29,TRAILING STOP: Price 104.81 < Stop 104.92
2022-12-06,2022-12-19,PLATINUM,1008.4,1000.7,5.2361,1.0,-40.32,-0.76,13,TRAILING STOP: Price 1000.70 < Stop 1007.73
2022-12-12,2022-12-19,NIKKEI,27842.3301,27237.6406,0.1897,1.0,-114.73,-2.17,7,TRAILING STOP: Price 27237.64 < Stop 27294.65
2022-12-06,2023-01-02,USDJPY,136.652,130.845,39.4272,1.0,-228.95,-4.25,27,TRAILING STOP: Price 130.85 < Stop 131.16
2022-11-30,2023-01-04,SUGAR,19.63,19.54,273.4731,1.0,-24.61,-0.46,35,TRAILING STOP: Price 19.54 < Stop 19.63
2022-12-05,2023-01-09,XLV,131.1804,126.9253,40.913,1.0,-174.09,-3.24,35,TRAILING STOP: Price 126.93 < Stop 127.02
2022-12-23,2023-01-23,SILVER,23.764,23.452,222.0761,1.0,-69.29,-1.31,31,MOMENTUM REVERSAL: -5.1%
2022-12-19,2023-01-26,PLATINUM,1000.7,1013.6,5.3814,1.5,104.13,1.93,38,TRAILING STOP: Price 1013.60 < Stop 1030.71
2022-12-06,2023-02-02,XLE,38.1478,38.9157,144.1172,1.5,165.99,3.02,58,TRAILING STOP: Price 38.92 < Stop 39.14
2023-01-13,2023-02-03,GOLD,1918.4,1862.9,2.6956,1.0,-149.61,-2.89,21,TRAILING STOP: Price 1862.90 < Stop 1882.61
2023-01-25,2023-02-03,SILVER,23.839,22.334,212.7025,1.0,-320.12,-6.31,9,TRAILING STOP: Price 22.33 < Stop 22.39
2023-01-31,2023-02-03,PLATINUM,1012.0,971.8,5.0188,1.0,-201.75,-3.97,3,MOMENTUM REVERSAL: -6.8%
2023-01-09,2023-02-21,XLV,126.9253,123.9568,41.5738,1.0,-123.41,-2.34,43,TRAILING STOP: Price 123.96 < Stop 124.26
2023-02-02,2023-02-22,XLE,38.9157,37.7231,130.8132,1.0,-156.0,-3.06,20,TRAILING STOP: Price 37.72 < Stop 37.77
2023-02-03,2023-02-24,GOLD,1862.9,1808.8,2.8353,1.0,-153.39,-2.9,21,TRAILING STOP: Price 1808.80 < Stop 1818.48
2023-01-04,2023-03-02,SUGAR,19.54,20.31,270.1372,1.0,208.01,3.94,57,TRAILING STOP: Price 20.31 < Stop 20.37
2023-02-20,2023-03-03,BTC,24829.1484,22362.6797,0.2043,1.0,-503.91,-9.93,11,STOP LOSS: -9.9%
2023-02-17,2023-03-08,ETH,1694.7833,1534.0883,3.0542,1.0,-490.8,-9.48,19,STOP LOSS: -9.5%
2023-02-21,2023-03-09,XLV,123.9568,118.9996,40.9361,1.0,-202.93,-4.0,16,TRAILING STOP: Price 119.00 < Stop 119.33
2023-03-03,2023-03-09,BTC,22362.6797,20363.0215,0.2312,1.0,-462.31,-8.94,6,STOP LOSS: -8.9%
2022-12-28,2023-03-10,FTSE,7497.2002,7748.3999,0.6898,1.5,259.93,5.03,72,TRAILING STOP: Price 7748.40 < Stop 7808.72
2023-01-16,2023-03-13,DAX,15134.04,14959.4697,0.3349,1.5,-87.69,-1.73,56,TRAILING STOP: Price 14959.47 < Stop 15021.96
2023-02-22,2023-03-13,XLE,37.7231,36.5667,134.4405,1.0,-155.47,-3.07,19,TRAILING STOP: Price 36.57 < Stop 36.65
2023-03-10,2023-03-15,FTSE,7748.3999,7344.5,0.6779,1.0,-273.79,-5.21,5,TRAILING STOP: Price 7344.50 < Stop 7475.05
2023-03-22,2023-03-27,HANGSENG,19591.4297,19567.6895,0.2617,1.0,-6.21,-0.12,5,MOMENTUM REVERSAL: -9.0%
2023-03-08,2023-04-21,ETH,1534.0883,1849.9999,3.3638,2.0,2125.35,41.19,44,TRAILING STOP: Price 1850.00 < Stop 1902.90
2023-03-09,2023-04-21,BTC,20363.0215,27276.9102,0.2578,2.0,3564.26,67.91,43,TRAILING STOP: Price 27276.91 < Stop 27916.70
2023-03-30,2023-05-01,PLATINUM,985.2,1062.8,4.9995,1.0,387.96,7.88,32,TRAILING STOP: Price 1062.80 < Stop 1074.72
2023-03-28,2023-05-02,XLE,36.8708,36.7475,136.3141,1.0,-16.8,-0.33,35,TRAILING STOP: Price 36.75 < Stop 37.46
2023-03-21,2023-05-04,FTSE,7536.2002,7702.6001,0.6941,1.5,173.26,3.31,44,TRAILING STOP: Price 7702.60 < Stop 7731.22
2023-05-04,2023-05-10,HANGSENG,19948.7305,19762.1992,0.2491,1.0,-46.46,-0.94,6,MOMENTUM REVERSAL: -6.3%
2023-03-17,2023-05-17,GOLD,1969.8,1980.7,2.7099,1.0,29.54,0.55,61,TRAILING STOP: Price 1980.70 < Stop 1988.78
2023-04-21,2023-05-18,BTC,27276.9102,26832.209,0.1852,1.0,-82.37,-1.63,27,TRAILING STOP: Price 26832.21 < Stop 26876.07
2023-03-31,2023-05-19,EURUSD,1.0905,1.0775,4426.5294,1.0,-57.21,-1.19,49,TRAILING STOP: Price 1.08 < Stop 1.08
2023-03-02,2023-05-25,SUGAR,20.31,24.83,255.1642,2.0,2306.68,44.51,84,TRAILING STOP: Price 24.83 < Stop 25.04
2023-05-01,2023-05-26,GBPUSD,1.2558,1.2318,3948.6863,1.0,-94.49,-1.91,25,TRAILING STOP: Price 1.23 < Stop 1.23
2023-05-17,2023-05-30,XLV,125.1471,121.059,39.7579,1.0,-162.54,-3.27,13,TRAILING STOP: Price 121.06 < Stop 121.46
2023-03-13,2023-05-31,DAX,14959.4697,15664.0195,0.3573,1.0,251.75,4.71,79,TRAILING STOP: Price 15664.02 < Stop 15778.37
2023-05-19,2023-06-05,BTC,26890.1289,25760.0977,0.1849,1.0,-208.92,-4.2,17,TRAILING STOP: Price 25760.10 < Stop 25901.93
2023-05-26,2023-06-22,GOLD,1944.1,1912.7,2.5814,1.0,-81.06,-1.62,27,TRAILING STOP: Price 1912.70 < Stop 1916.08
2023-05-30,2023-06-23,SUGAR,25.33,24.18,197.9649,1.0,-227.66,-4.54,24,TRAILING STOP: Price 24.18 < Stop 24.32
2023-03-24,2023-07-10,NIKKEI,27385.25,32189.7305,0.1835,2.0,1762.85,35.09,108,TRAILING STOP: Price 32189.73 < Stop 32206.62
2023-06-23,2023-07-12,USDJPY,143.03,140.118,35.0592,1.0,-102.09,-2.04,19,TRAILING STOP: Price 140.12 < Stop 140.51
2023-06-22,2023-07-24,BTC,29912.2812,29176.916,0.1678,1.0,-123.39,-2.46,32,TRAILING STOP: Price 29176.92 < Stop 29371.17
2023-05-25,2023-08-03,EURUSD,1.0757,1.0944,4668.1851,1.0,87.22,1.74,70,TRAILING STOP: Price 1.09 < Stop 1.10
2023-05-31,2023-08-03,GBPUSD,1.2412,1.272,4049.4316,1.5,187.39,3.73,64,TRAILING STOP: Price 1.27 < Stop 1.27
2023-04-24,2023-08-04,XLK,72.1364,84.1053,68.6389,2.0,1643.06,33.18,102,TRAILING STOP: Price 84.11 < Stop 84.50
2023-05-10,2023-08-09,NASDAQ,12306.4404,13722.0195,0.4037,1.0,571.41,11.5,91,TRAILING STOP: Price 13722.02 < Stop 13765.82
2023-05-18,2023-08-09,SP500,4198.0498,4467.71,1.1852,1.5,479.4,9.64,83,TRAILING STOP: Price 4467.71 < Stop 4468.59
2023-07-12,2023-08-10,RUSSELL2000,1933.38,1922.62,2.6106,1.0,-28.09,-0.56,29,TRAILING STOP: Price 1922.62 < Stop 1925.56
2023-07-10,2023-08-14,NIKKEI,32189.7305,32059.9102,0.1569,1.0,-20.37,-0.4,35,TRAILING STOP: Price 32059.91 < Stop 32094.96
2023-08-10,2023-08-15,RUSSELL2000,1922.62,1895.75,2.6478,1.0,-71.15,-1.4,5,MOMENTUM REVERSAL: -6.0%
2023-08-04,2023-08-16,GOLD,1939.6,1896.1,2.6179,1.0,-113.88,-2.24,12,TRAILING STOP: Price 1896.10 < Stop 1896.38
