Entry,Exit,Ticker,Lev,PnL%,Reason
2000-05-23,2000-05-24,XLK,1.0,3.94,MOM_REV: -11.8%
2000-05-03,2000-05-25,XLE,1.0,6.47,TRAIL
2000-05-24,2000-05-25,DAX,1.0,2.11,MOM_REV: -4.1%
2000-05-24,2000-05-25,HANGSENG,1.0,-0.09,MOM_REV: -9.4%
2000-05-24,2000-05-25,RUSSELL2000,1.0,-1.21,MOM_REV: -5.8%
2000-05-24,2000-05-25,XLV,1.0,-0.77,MOM_REV: -6.5%
2000-05-24,2000-05-25,SP500,1.0,-1.25,MOM_REV: -5.4%
2000-05-24,2000-05-25,NASDAQ,1.0,-2.0,MOM_REV: -11.7%
2000-05-24,2000-05-25,XLK,1.0,-1.63,MOM_REV: -11.6%
2000-04-04,2000-05-26,DXY,1.0,3.76,TRAIL
2000-05-25,2000-05-26,DAX,1.0,-0.58,MOM_REV: -6.1%
2000-05-25,2000-05-26,HANGSENG,1.0,-1.42,MOM_REV: -10.8%
2000-05-25,2000-05-26,RUSSELL2000,1.0,0.26,MOM_REV: -7.5%
2000-05-25,2000-05-26,XLV,1.0,-0.77,MOM_REV: -6.7%
2000-05-25,2000-05-26,SP500,1.0,-0.25,MOM_REV: -5.9%
2000-05-25,2000-05-26,NASDAQ,1.0,-0.01,MOM_REV: -15.1%
2000-05-25,2000-05-26,XLK,1.0,0.33,MOM_REV: -14.0%
2000-05-26,2000-05-29,DAX,1.0,1.13,MOM_REV: -2.8%
2000-05-26,2000-05-29,HANGSENG,1.0,1.84,MOM_REV: -8.2%
2000-05-26,2000-05-30,RUSSELL2000,1.0,4.23,MOM_REV: -5.8%
2000-05-26,2000-05-30,XLV,1.0,4.12,MOM_REV: -3.7%
2000-05-26,2000-05-30,SP500,1.0,3.22,MOM_REV: -2.1%
2000-05-26,2000-05-30,NASDAQ,1.0,7.94,MOM_REV: -10.4%
2000-05-26,2000-05-30,XLK,1.0,6.49,MOM_REV: -8.6%
2000-05-29,2000-05-30,DAX,1.0,1.46,MOM_REV: -4.0%
2000-05-29,2000-05-30,HANGSENG,1.0,0.11,MOM_REV: -7.9%
2000-05-30,2000-05-31,DAX,1.0,-0.13,MOM_REV: -5.9%
2000-05-30,2000-05-31,HANGSENG,1.0,5.17,MOM_REV: -5.2%
2000-05-30,2000-05-31,RUSSELL2000,1.0,-0.11,MOM_REV: -8.2%
2000-05-30,2000-05-31,XLV,1.0,1.07,MOM_REV: -3.0%
2000-05-30,2000-05-31,SP500,1.0,-0.13,MOM_REV: -3.2%
2000-05-30,2000-05-31,NASDAQ,1.0,-1.69,MOM_REV: -14.1%
2000-05-30,2000-05-31,XLK,1.0,-1.93,MOM_REV: -11.7%
2000-05-31,2000-06-01,HANGSENG,1.0,1.55,MOM_REV: -5.5%
2000-05-31,2000-06-01,RUSSELL2000,1.0,3.42,MOM_REV: -2.5%
2000-05-31,2000-06-01,NASDAQ,1.0,5.34,MOM_REV: -5.4%
2000-05-31,2000-06-01,XLK,1.0,4.5,MOM_REV: -5.9%
2000-05-25,2000-06-02,XLE,1.0,0.0,TRAIL
2000-05-26,2000-06-02,DXY,1.0,-0.92,MOM_REV: -2.8%
2000-06-01,2000-06-02,NIKKEI,1.0,0.63,MOM_REV: -8.7%
2000-06-02,2000-06-05,DXY,1.0,-0.61,MOM_REV: -3.9%
2000-06-02,2000-06-05,NIKKEI,1.0,2.39,MOM_REV: -6.7%
2000-05-23,2000-06-06,XLF,1.0,4.44,PULLBACK: 4.4%
2000-06-05,2000-06-06,DXY,1.0,-0.81,MOM_REV: -4.2%
2000-05-24,2000-06-07,PLATINUM,1.0,-2.64,PULLBACK: 4.3%
2000-06-06,2000-06-07,DXY,1.0,-0.38,MOM_REV: -4.7%
2000-06-07,2000-06-15,DOW,1.0,-0.91,MOM_REV: -2.0%
2000-05-31,2000-06-16,DAX,1.0,0.31,TRAIL
2000-06-06,2000-06-16,XLF,1.0,-6.47,STOP: -6.5%
2000-06-15,2000-06-16,DXY,1.0,-0.86,MOM_REV: -5.5%
2000-06-16,2000-06-19,DXY,1.0,0.35,MOM_REV: -5.2%
2000-06-19,2000-06-20,DXY,1.0,0.0,MOM_REV: -4.6%
2000-06-20,2000-06-21,DXY,1.0,1.03,MOM_REV: -3.3%
2000-05-26,2000-06-22,FTSE,1.0,3.17,TRAIL
2000-06-21,2000-06-22,DXY,1.0,0.26,MOM_REV: -3.1%
2000-05-31,2000-06-23,XLV,1.0,0.0,TRAIL
2000-05-31,2000-06-23,SP500,1.0,1.47,TRAIL
2000-06-01,2000-06-23,HANGSENG,1.0,5.33,TRAIL
2000-06-01,2000-06-23,NASDAQ,1.0,7.34,TRAIL
2000-06-05,2000-06-23,XLK,1.0,-0.32,TRAIL
2000-06-16,2000-06-23,DAX,1.0,-2.12,TRAIL
2000-06-22,2000-06-23,DXY,1.0,0.28,MOM_REV: -2.9%
2000-06-21,2000-06-26,NIKKEI,1.0,-1.65,TREND_BREAK
2000-06-23,2000-06-26,DXY,1.0,0.09,MOM_REV: -2.4%
2000-06-01,2000-06-27,RUSSELL2000,1.0,3.17,TRAIL
2000-06-02,2000-06-29,XLE,1.0,0.08,MOM_REV: -4.2%
2000-06-23,2000-06-29,DAX,1.0,-1.52,MOM_REV: -3.3%
2000-06-26,2000-06-30,DXY,1.0,-1.17,MOM_REV: -2.0%
2000-06-29,2000-06-30,DAX,1.0,0.34,MOM_REV: -5.2%
2000-06-29,2000-06-30,XLE,1.0,-1.32,MOM_REV: -4.6%
2000-06-30,2000-07-03,DAX,1.0,0.88,MOM_REV: -6.5%
2000-07-03,2000-07-04,DAX,1.0,-0.21,MOM_REV: -6.3%
2000-06-07,2000-07-05,PLATINUM,1.0,1.33,TRAIL
2000-06-23,2000-07-05,XLK,1.0,-1.89,MOM_REV: -2.2%
2000-06-30,2000-07-05,XLE,1.0,-3.55,STOP: -3.6%
2000-07-04,2000-07-05,DAX,1.0,0.25,MOM_REV: -5.4%
2000-07-05,2000-07-06,DAX,1.0,-0.15,MOM_REV: -4.7%
2000-07-05,2000-07-06,XLE,1.0,1.01,MOM_REV: -6.1%
2000-07-06,2000-07-07,DAX,1.0,1.45,MOM_REV: -2.6%
2000-07-06,2000-07-07,XLE,1.0,0.48,MOM_REV: -4.4%
2000-07-07,2000-07-10,DAX,1.0,0.26,MOM_REV: -2.5%
2000-07-07,2000-07-10,XLE,1.0,0.47,MOM_REV: -4.4%
2000-07-10,2000-07-11,DAX,1.0,-0.95,MOM_REV: -3.2%
2000-07-04,2000-07-12,NIKKEI,1.0,-0.73,TREND_BREAK
2000-07-10,2000-07-12,XLE,1.0,2.2,MOM_REV: -3.9%
2000-07-11,2000-07-12,DAX,1.0,0.89,MOM_REV: -2.8%
2000-07-12,2000-07-13,DAX,1.0,1.84,MOM_REV: -2.1%
2000-07-12,2000-07-13,XLE,1.0,-1.54,MOM_REV: -5.3%
2000-07-13,2000-07-14,XLE,1.0,-0.1,MOM_REV: -5.3%
2000-07-14,2000-07-17,XLE,1.0,-1.3,MOM_REV: -5.2%
2000-06-23,2000-07-18,XLV,1.0,0.21,TRAIL
