donchian_entry,donchian_exit,sma_filter,atr_multiplier,risk_per_trade,cagr,sharpe,sortino,max_dd,calmar,win_rate,final_equity
40,20,150,3.0,0.005,0.06426080752097629,0.35538347223089134,0.3970592955391901,-0.1492260398453735,0.43062730598200344,0.8,1358082.557099806
80,10,200,2.0,0.005,0.07271965914161549,0.3535528926341124,0.33208019721475274,-0.20182154867203447,0.36031662436495776,0.6,1392825.5377196015
80,30,150,3.0,0.005,0.0639766503746666,0.35230171076583955,0.39655535651745943,-0.14118694558287856,0.4531343185486755,0.8,1356301.4749122446
80,30,200,2.5,0.005,0.06659447917553107,0.350940315873336,0.34226783401713257,-0.17569458116457976,0.37903547584742814,0.8,1355683.7092468261
80,10,200,2.5,0.0075,0.0773229283502106,0.35024559955754486,0.3114886412189796,-0.25060436362806104,0.308545817921075,0.6,1421262.943615061
40,10,200,2.5,0.01,0.08641643944053823,0.3500493033990166,0.30088645334176123,-0.3177826630840026,0.27193566383353934,0.6,1478783.6569985086
55,10,200,2.5,0.01,0.08525576186810069,0.34566485172244305,0.2948483273235042,-0.3177826630840026,0.2682832381122195,0.8,1471341.4129794885
80,10,150,3.0,0.0075,0.0714310113725154,0.3454276586626477,0.3307811748926049,-0.21133054146947208,0.3380060964015181,0.8,1403645.3417864486
55,30,150,3.0,0.0075,0.07325026955873915,0.3427741795830755,0.3575070981185054,-0.20708251814546916,0.35372502814208134,0.6,1415397.1586985218
55,20,200,3.0,0.005,0.061363303166106276,0.3381077030969555,0.35986185979533425,-0.1520936995871574,0.4034572328286484,0.8,1324584.9491160298
55,10,200,2.0,0.0075,0.08162304554169375,0.3369872000481776,0.2921375521381708,-0.285782658450842,0.2856123110623729,0.8,1448239.0875472003
55,20,150,3.0,0.005,0.06183536070313522,0.335114252606393,0.3712853551620004,-0.14922603984537325,0.4143737967395536,0.8,1342939.7326947302
40,10,150,2.5,0.01,0.08265008100731541,0.3350833793629179,0.2930932092802611,-0.31109498854493217,0.2656747426047915,0.6,1477371.9031584386
80,20,200,3.0,0.005,0.06049080586139488,0.33327361964595853,0.335968405791341,-0.15550497483047748,0.38899595287763916,0.8,1319453.2307710713
80,10,200,3.0,0.01,0.07674106693275484,0.3317148510134496,0.2802166797151306,-0.28120541933370674,0.2729003840487375,0.8,1417643.3581971403
55,30,150,2.5,0.005,0.06590171665675681,0.33148843481572915,0.3648648350334896,-0.15855544266107052,0.41563831269815754,0.6,1368404.1664945171
55,10,150,2.0,0.0075,0.07954845105796005,0.3285771744919308,0.29197666218233465,-0.2795237553671025,0.284585655174416,0.6,1456688.083907682
55,10,250,3.0,0.005,0.059855661186975384,0.3273784502036043,0.35472119848602834,-0.11444678752584676,0.5229999240778823,0.75,1299908.1462168333
80,10,150,2.5,0.005,0.06327286890094763,0.3272945161460534,0.3240802841625711,-0.1682116259155912,0.3761503912499962,0.8,1351898.2188444391
40,20,200,3.0,0.005,0.060145610314451536,0.32572883760735555,0.34311865406176206,-0.1520936995871574,0.39545103102699564,0.8,1317427.2450996276
40,10,250,3.0,0.005,0.059491510219415344,0.3229906288968352,0.3491259618728037,-0.11810143658801556,0.5037323163726215,0.75,1297894.1791482214
55,10,150,2.5,0.01,0.07758423815750115,0.31400922302302253,0.26422775352596706,-0.31109498854493195,0.2493908324283261,0.6,1443709.102108412
40,10,200,2.5,0.0075,0.07132548747173284,0.31196345275467585,0.2828311810557402,-0.2446713413829029,0.29151549612878735,0.8,1384301.9217470991
40,30,150,3.0,0.005,0.0591812472905322,0.3100608311462459,0.34461151937139534,-0.14107908782936074,0.4194898634595203,0.6,1326523.6941547268
55,10,200,2.5,0.0075,0.0703524360207406,0.3072151279912748,0.2763957707426975,-0.2446713413829029,0.2875385225874953,0.8,1378377.328877991
40,10,200,2.0,0.005,0.06565274687200473,0.30227571430522426,0.2883824192629368,-0.1968327134615642,0.33354591174106246,0.8,1350043.1741927187
40,10,150,2.5,0.0075,0.06887240923143279,0.29944792296018574,0.27740035200657603,-0.23959156716939212,0.28745756808185047,0.6,1387249.2520507583
40,10,150,2.0,0.005,0.06485745885637084,0.2981631413433867,0.29346826057314573,-0.19258801349861465,0.336767889538657,0.6,1361828.399339628
80,10,200,3.0,0.0075,0.06369409218484279,0.2934785267766015,0.260361715463738,-0.2155932538951155,0.2954363878928674,0.8,1338370.9915544477
55,30,200,3.0,0.005,0.05488469887239056,0.28039122493562363,0.28449085469798774,-0.1520936995871574,0.3608610943212598,0.6,1286852.6974436594
40,10,150,3.0,0.01,0.06705067961726785,0.27952486910484425,0.23766522966125384,-0.26904669786098545,0.24921576867638223,0.6,1375668.4656992173
55,10,150,2.5,0.0075,0.06503771713957773,0.27884337961143824,0.24950866732378152,-0.23959156716939226,0.27145244679499003,0.6,1362961.6976913007
80,10,200,2.5,0.005,0.057314266531288904,0.27808841221618374,0.2575524257201014,-0.1716420955664892,0.33391730823448845,0.8,1300902.1780453064
80,30,200,3.0,0.005,0.05422930180648944,0.2767420286299185,0.26608926243936143,-0.15550497483047748,0.34873033396910347,0.8,1283083.2865358626
55,10,200,2.0,0.005,0.06054831106086689,0.27009828511975936,0.24668911057080445,-0.1968327134615642,0.3076130486444279,0.8,1319790.9727527753
40,30,200,3.0,0.005,0.05366948721246034,0.2680974316405866,0.26863958002029636,-0.1520936995871574,0.3528712060929585,0.6,1279870.4986287472
40,10,200,3.0,0.01,0.0649055761715207,0.26793125654599015,0.21444111421969558,-0.27466747145052506,0.23630601697664783,0.6,1345581.1447706
55,10,150,2.0,0.005,0.05947637348860857,0.2638520464110368,0.24733820438333023,-0.19258801349861512,0.3088269742656453,0.6,1328341.1487222791
55,10,200,3.0,0.01,0.06384693033721045,0.2629273028360263,0.2082395270119269,-0.27466747145052506,0.23245173518376014,0.6,1339278.9263346293
80,10,150,3.0,0.005,0.052248173484465754,0.2601338767888575,0.25502639005247096,-0.14413890213071687,0.36248488584353766,0.8,1284394.7423621935
55,30,150,3.0,0.005,0.05349170758970723,0.2599866424056997,0.27759062179829674,-0.14107915930190762,0.3791609466231341,0.6,1291871.560045077
55,10,150,3.0,0.01,0.06279420815880443,0.258510831422256,0.21000944567033217,-0.2690466978609852,0.23339520112322593,0.6,1348909.9570275026
40,10,150,3.0,0.0075,0.055707789138258024,0.23852205433844878,0.21235250631146757,-0.20632698726403503,0.2699975891518699,0.6,1305281.7892433393
40,10,200,2.5,0.005,0.05231095070017644,0.23471795425784653,0.21862130595332696,-0.1675853306352853,0.31214516510410073,0.8,1272100.1873189213
55,10,200,2.5,0.005,0.051587906587670096,0.22947975304991008,0.21174030229902488,-0.1675853306352853,0.30783068179123907,0.8,1267979.8382637582
40,10,150,2.5,0.005,0.051015194279591336,0.22495560837285467,0.21430491751784897,-0.16415694512034296,0.310770855550414,0.6,1277015.4569999345
40,10,200,3.0,0.0075,0.053608572353010864,0.2242382663394336,0.1869919861037297,-0.2105865670406594,0.2545678630235721,0.6,1279521.2898060034
55,10,200,3.0,0.0075,0.05274245030167113,0.2189199097846445,0.18041144243578774,-0.2105865670406594,0.25045496036548137,0.6,1274564.1600505442
55,10,150,3.0,0.0075,0.05249211033062551,0.21795176021122173,0.18555149353546982,-0.20632698726403512,0.2544122367446375,0.6,1285858.701734121
80,10,200,3.0,0.005,0.04687819196336229,0.20837565661805563,0.18764364703327455,-0.14700885420664828,0.31888005805055986,0.8,1241397.684885315
55,10,150,2.5,0.005,0.048436204312616526,0.20481287923745095,0.1876324597140432,-0.16415694512034312,0.29506034165723566,0.6,1261689.5832598188
40,10,150,3.0,0.005,0.041109165524498836,0.1521616861884967,0.13184160625735988,-0.14073050431855327,0.2921126853311446,0.6,1218945.8308093925
40,10,200,3.0,0.005,0.03930563999157832,0.1352225914889269,0.10617564897919388,-0.14359897091641152,0.2737181174819004,0.6,1199580.0035195742
55,10,150,3.0,0.005,0.03895056148227849,0.13200723026041852,0.10612575479339424,-0.14073050431855313,0.2767741199456745,0.6,1206575.73850324
55,10,200,3.0,0.005,0.03867626793218637,0.1294643173813886,0.09918282754800041,-0.14359897091641152,0.2693352722889616,0.6,1196155.0771183926
