date,year,ticker,category,pattern,stock_return_3m,put_return,pnl,cumulative,peak,drawdown,short_return,short_pnl
2000-04-12,2000,BIIB,bubble,down_50_from_high,1.0421522447279283,-1.0,-1000.0,-2141.8062129170557,4668.88489650804,-6810.691109425095,-1.0421522447279283,-5210.761223639642
2000-04-14,2000,NVDA,bubble,down_50_from_high,0.8932520353321989,-1.0,-1000.0,-3141.8062129170557,4668.88489650804,-7810.691109425095,-0.8932520353321989,-4466.260176660994
2000-04-14,2000,FCEL,bubble,down_50_from_high,3.91941391941392,-1.0,-1000.0,-4141.806212917056,4668.88489650804,-8810.691109425095,-3.91941391941392,-19597.0695970696
2000-05-18,2000,QCOM,bubble,below_200sma,-0.1315278815212429,0.09606567934369084,96.06567934369085,-4045.7405335733647,4668.88489650804,-8714.625430081403,0.1315278815212429,657.6394076062145
2000-07-19,2000,REGN,bubble,down_50_from_high,0.2692308546796587,-1.0,-1000.0,-5045.740533573365,4668.88489650804,-9714.625430081403,-0.2692308546796587,-1346.1542733982933
2000-07-27,2000,AMAT,bubble,below_200sma,-0.3557612183183714,1.9646768193197615,1964.6768193197615,-3081.0637142536034,4668.88489650804,-7749.948610761643,0.3557612183183714,1778.8060915918568
2000-07-27,2000,BB,bubble,down_50_from_high,0.3011362838351064,-1.0,-1000.0,-4081.0637142536034,4668.88489650804,-8749.948610761643,-0.3011362838351064,-1505.6814191755318
2000-09-12,2000,AMD,bubble,below_200sma,-0.2150819497030289,0.7923495808585743,792.3495808585743,-3288.714133395029,4668.88489650804,-7957.599029903069,0.2150819497030289,1075.4097485151444
2000-10-02,2000,AMD,bubble,below_200sma,0.018494636781754,-0.8,-800.0,-4088.714133395029,4668.88489650804,-8757.59902990307,-0.018494636781754,-92.47318390877
2000-10-03,2000,ORCL,bubble,below_200sma,-0.6138128669168906,4.1151072243074225,4115.107224307422,26.39309091239329,4668.88489650804,-4642.491805595646,0.6138128669168906,3069.0643345844533
2000-10-11,2000,REGN,bubble,down_50_from_high,-0.0529031793679276,-0.5591401719339366,-559.1401719339366,-532.7470810215433,4668.88489650804,-5201.631977529583,0.0529031793679276,264.515896839638
2000-11-21,2000,NVDA,bubble,below_200sma,0.629101638452648,-1.0,-1000.0,-1532.7470810215432,4668.88489650804,-6201.631977529583,-0.629101638452648,-3145.50819226324
2001-01-05,2001,VRTX,bubble,below_200sma,-0.1915499734276334,0.5962497785636118,596.2497785636118,-936.4973024579314,4668.88489650804,-5605.382198965971,0.1915499734276334,957.749867138167
2001-01-05,2001,FCEL,bubble,below_200sma,-0.0370212612046887,-0.6914894899609274,-691.4894899609274,-1627.9867924188588,4668.88489650804,-6296.871688926898,0.0370212612046887,185.10630602344352
2001-02-02,2001,NVDA,bubble,below_200sma,0.8600503296826381,-1.0,-1000.0,-2627.986792418859,4668.88489650804,-7296.871688926898,-0.8600503296826381,-4300.25164841319
2001-04-16,2001,FCEL,bubble,below_200sma,-0.4142543481665633,2.4521195680546946,2452.1195680546944,-175.86722436416449,4668.88489650804,-4844.752120872205,0.4142543481665633,2071.2717408328167
2001-05-03,2001,BIIB,bubble,below_200sma,0.4525499856462496,-1.0,-1000.0,-1175.8672243641645,4668.88489650804,-5844.752120872205,-0.4525499856462496,-2262.749928231248
2002-07-26,2002,SSYS,bubble,death_cross,0.4486135938280304,-1.0,-1000.0,-2175.8672243641645,4668.88489650804,-6844.752120872205,-0.4486135938280304,-2243.067969140152
2003-10-06,2003,NVDA,bubble,below_200sma,0.5699679160170412,-1.0,-1000.0,-3175.8672243641645,4668.88489650804,-7844.752120872205,-0.5699679160170412,-2849.8395800852063
2003-12-16,2003,SSYS,bubble,below_200sma,0.2252116318053729,-1.0,-1000.0,-4175.867224364165,4668.88489650804,-8844.752120872205,-0.2252116318053729,-1126.0581590268646
2004-01-28,2004,SSYS,bubble,deep_oversold,0.0340594301129331,-0.8,-800.0,-4975.867224364165,4668.88489650804,-9644.752120872205,-0.0340594301129331,-170.29715056466551
2004-03-23,2004,MSTR,bubble,deep_oversold,-0.1421267308384836,0.18438942365403,184.38942365403,-4791.477800710135,4668.88489650804,-9460.362697218174,0.1421267308384836,710.633654192418
2004-04-01,2004,REGN,bubble,death_cross,-0.3510716790197904,1.9255973251649203,1925.5973251649202,-2865.8804755452147,4668.88489650804,-7534.765372053254,0.3510716790197904,1755.358395098952
2004-04-30,2004,NFLX,largecap,deep_oversold,-0.6265767851585775,4.221473209654813,4221.473209654813,1355.5927341095985,4668.88489650804,-3313.292162398441,0.6265767851585775,3132.8839257928876
2004-05-07,2004,CLF,bubble,below_200sma,0.9087632409054848,-1.0,-1000.0,355.5927341095985,4668.88489650804,-4313.292162398441,-0.9087632409054848,-4543.816204527424
2004-05-20,2004,AMD,bubble,below_200sma,0.5475686916038283,-1.0,-1000.0,-644.4072658904015,4668.88489650804,-5313.292162398441,-0.5475686916038283,-2737.8434580191415
2004-07-01,2004,AMD,bubble,death_cross,0.4161290814799647,-1.0,-1000.0,-1644.4072658904015,4668.88489650804,-6313.292162398441,-0.4161290814799647,-2080.6454073998234
2006-06-01,2006,REGN,bubble,below_200sma,0.6731517974334704,-1.0,-1000.0,-2644.4072658904015,4668.88489650804,-7313.292162398441,-0.6731517974334704,-3365.758987167352
