Date,Action,Ticker,Price,Shares,Leverage,PnL%,Reason,Signals,Portfolio,Cash,NumPositions
2014-01-06,SELL,RUSSELL2000,1147.16,23.8464,2.0,3.62,"TrailingStop (High=1163.64, Stop=1147.49)",Mom12m=30.5% | Mom6m=13.7% | Mom3m=6.4% | Mom1m=2.3% | GoldenCross | AboveSMA50,543708.28,268986.8,10
2014-01-06,DELEVERAGE,NIKKEI,15908.8799,1.7454,1.0,4.99,Pullback=2.3%,Mom12m=56.6% | Mom6m=16.3% | Mom3m=10.1% | Mom1m=1.6% | GoldenCross | AboveSMA50,543708.28,297298.91,9
2014-01-06,LEVERAGE_UP,NIKKEI,15908.8799,1.7454,2.0,4.99,Strength=4 (1.0x->2.0x),Mom12m=56.6% | Mom6m=16.3% | Mom3m=10.1% | Mom1m=1.6% | GoldenCross | AboveSMA50,543708.28,297298.91,9
2014-01-06,BUY,SP500,1826.77,14.8817,2.0,0.0,Strength=4,Mom12m=24.6% | Mom6m=11.4% | Mom3m=8.1% | Mom1m=1.9% | GoldenCross | AboveSMA50,543708.28,270113.5,10
2014-01-06,BUY,RUSSELL2000,1147.16,23.698,2.0,0.0,Strength=4,Mom12m=30.5% | Mom6m=13.7% | Mom3m=6.4% | Mom1m=2.3% | GoldenCross | AboveSMA50,543708.28,242928.08,11
2014-01-06,BUY,NASDAQ,4113.6802,6.6085,2.0,0.0,Strength=4,Mom12m=32.6% | Mom6m=18.0% | Mom3m=8.0% | Mom1m=1.9% | GoldenCross | AboveSMA50,543708.28,215742.67,12
2014-01-07,SELL,USDJPY,104.21,262.4986,2.0,2.43,"TrailingStop (High=105.32, Stop=104.33)",Mom12m=17.6% | Mom6m=5.2% | Mom3m=6.9% | Mom1m=1.0% | GoldenCross | AboveSMA50,545577.03,215742.67,12
2014-01-07,DELEVERAGE,NIKKEI,15814.3701,1.7454,1.0,4.37,Pullback=2.9%,Mom12m=57.5% | Mom6m=14.2% | Mom3m=9.2% | Mom1m=1.0% | GoldenCross | AboveSMA50,545577.03,243745.5,11
2014-01-07,SELL,NIKKEI,15814.3701,1.7454,1.0,4.37,"TrailingStop (High=16291.31, Stop=15845.47)",Mom12m=57.5% | Mom6m=14.2% | Mom3m=9.2% | Mom1m=1.0% | GoldenCross | AboveSMA50,545577.03,243745.5,11
2014-01-07,BUY,NIKKEI,15814.3701,1.7249,2.0,0.0,Strength=4,Mom12m=57.5% | Mom6m=14.2% | Mom3m=9.2% | Mom1m=1.0% | GoldenCross | AboveSMA50,545577.03,244069.81,11
2014-01-07,BUY,USDJPY,104.21,261.7681,2.0,0.0,Strength=4,Mom12m=17.6% | Mom6m=5.2% | Mom3m=6.9% | Mom1m=1.0% | GoldenCross | AboveSMA50,545577.03,216790.96,12
2014-01-09,SELL,NATGAS,4.005,6158.6887,1.0,-6.58,StopLoss (PnL=-6.6%),Mom12m=28.7% | Mom6m=10.8% | Mom3m=8.9% | GoldenCross | AboveSMA50,543290.49,216790.96,12
2014-01-09,SELL,COPPER,3.354,7570.6359,1.5,-1.53,"TrailingStop (High=3.41, Stop=3.36)",Mom6m=5.4% | Mom3m=4.1% | Mom1m=1.8% | GoldenCross | AboveSMA50,543290.49,241456.51,11
2014-01-09,BUY,NATGAS,4.005,6782.6527,1.5,0.0,Strength=3,Mom12m=28.7% | Mom6m=10.8% | Mom3m=8.9% | GoldenCross | AboveSMA50,543290.49,239487.06,11
2014-01-09,BUY,COPPER,3.354,8099.1425,1.5,0.0,Strength=3,Mom6m=5.4% | Mom3m=4.1% | Mom1m=1.8% | GoldenCross | AboveSMA50,543290.49,212322.54,12
2014-01-13,SELL,XLF,14.114,1934.682,2.0,3.28,"TrailingStop (High=14.35, Stop=14.20)",Mom12m=28.9% | Mom6m=7.1% | Mom3m=7.3% | Mom1m=3.3% | GoldenCross | AboveSMA50,515653.72,212322.54,12
2014-01-13,SELL,DOW,16257.9404,1.6495,2.0,0.56,"TrailingStop (High=16576.66, Stop=16410.15)",Mom12m=20.5% | Mom3m=6.7% | Mom1m=2.6% | GoldenCross | AboveSMA50,515653.72,240495.49,11
2014-01-13,SELL,SP500,1819.2,14.8817,2.0,-0.41,"TrailingStop (High=1842.37, Stop=1825.22)",Mom12m=23.6% | Mom6m=8.1% | Mom3m=6.8% | Mom1m=2.1% | GoldenCross | AboveSMA50,515653.72,267461.2,10
2014-01-13,SELL,RUSSELL2000,1148.09,23.698,2.0,0.08,"TrailingStop (High=1164.53, Stop=1149.37)",Mom12m=30.4% | Mom6m=10.0% | Mom3m=5.9% | Mom1m=4.2% | GoldenCross | AboveSMA50,515653.72,294421.31,9
2014-01-13,SELL,NASDAQ,4113.2998,6.6085,2.0,-0.01,"TrailingStop (High=4174.67, Stop=4125.01)",Mom12m=31.6% | Mom6m=14.0% | Mom3m=8.5% | Mom1m=2.7% | GoldenCross | AboveSMA50,515653.72,321650.79,8
2014-01-13,BUY,XLF,14.114,1826.7393,2.0,0.0,Strength=4,Mom12m=28.9% | Mom6m=7.1% | Mom3m=7.3% | Mom1m=3.3% | GoldenCross | AboveSMA50,515653.72,323048.5,8
2014-01-13,BUY,SP500,1819.2,14.1725,2.0,0.0,Strength=4,Mom12m=23.6% | Mom6m=8.1% | Mom3m=6.8% | Mom1m=2.1% | GoldenCross | AboveSMA50,515653.72,297265.81,9
2014-01-13,BUY,RUSSELL2000,1148.09,22.457,2.0,0.0,Strength=4,Mom12m=30.4% | Mom6m=10.0% | Mom3m=5.9% | Mom1m=4.2% | GoldenCross | AboveSMA50,515653.72,271483.12,10
2014-01-13,BUY,NASDAQ,4113.2998,6.2681,2.0,0.0,Strength=4,Mom12m=31.6% | Mom6m=14.0% | Mom3m=8.5% | Mom1m=2.7% | GoldenCross | AboveSMA50,515653.72,245700.44,11
2014-01-13,BUY,DOW,16257.9404,1.5859,1.5,0.0,Strength=3,Mom12m=20.5% | Mom3m=6.7% | Mom1m=2.6% | GoldenCross | AboveSMA50,515653.72,219917.75,12
2014-01-14,DELEVERAGE,NIKKEI,15422.4004,1.7249,1.0,-2.48,Pullback=4.3%,Mom12m=49.4% | Mom6m=7.8% | Mom3m=11.3% | GoldenCross | AboveSMA50,545438.84,219917.75,12
2014-01-14,SELL,NIKKEI,15422.4004,1.7249,1.0,-2.48,"TrailingStop (High=16121.45, Stop=15630.85)",Mom12m=49.4% | Mom6m=7.8% | Mom3m=11.3% | GoldenCross | AboveSMA50,545438.84,219917.75,12
2014-01-14,SELL,USDJPY,103.116,261.7681,2.0,-1.05,"TrailingStop (High=104.84, Stop=103.67)",Mom12m=16.4% | Mom3m=4.2% | GoldenCross | AboveSMA50,545438.84,246520.48,11
2014-01-14,BUY,NIKKEI,15422.4004,1.7683,1.5,0.0,Strength=3,Mom12m=49.4% | Mom6m=7.8% | Mom3m=11.3% | GoldenCross | AboveSMA50,545438.84,245954.64,11
2014-01-14,BUY,XLK,15.3046,1781.9487,2.0,0.0,Strength=4,Mom12m=23.2% | Mom6m=12.0% | Mom3m=9.7% | Mom1m=4.1% | GoldenCross | AboveSMA50,545438.84,218682.7,12
2014-01-15,LEVERAGE_UP,DAX,9733.8096,2.7432,2.0,3.55,Strength=4 (1.5x->2.0x),Mom12m=26.8% | Mom6m=18.2% | Mom3m=11.6% | Mom1m=6.8% | GoldenCross | AboveSMA50,550295.15,218682.7,12
2014-01-15,LEVERAGE_UP,NIKKEI,15808.7305,1.7683,2.0,2.5,Strength=4 (1.5x->2.0x),Mom12m=52.1% | Mom6m=12.0% | Mom3m=13.8% | Mom1m=1.0% | GoldenCross | AboveSMA50,550295.15,218682.7,12
2014-01-16,LEVERAGE_UP,NATGAS,4.382,6782.6527,2.0,9.41,Strength=4 (1.5x->2.0x),Mom12m=27.6% | Mom6m=15.0% | Mom3m=16.3% | Mom1m=2.4% | GoldenCross | AboveSMA50,550753.32,218682.7,12
2014-01-23,DELEVERAGE,COPPER,3.3225,8099.1425,1.0,-0.94,Pullback=2.5%,GoldenCross | AboveSMA50,553316.7,218682.7,12
2014-01-23,SELL,COPPER,3.3225,8099.1425,1.0,-0.94,"TrailingStop (High=3.41, Stop=3.33)",GoldenCross | AboveSMA50,553316.7,218682.7,12
2014-01-23,DELEVERAGE,XLF,14.049,1826.7393,1.0,-0.46,Pullback=2.4%,Mom12m=26.9% | Mom6m=5.6% | Mom3m=3.8% | GoldenCross | AboveSMA50,553316.7,245592.1,11
2014-01-23,SELL,XLF,14.049,1826.7393,1.0,-0.46,"TrailingStop (High=14.40, Stop=14.11)",Mom12m=26.9% | Mom6m=5.6% | Mom3m=3.8% | GoldenCross | AboveSMA50,553316.7,245592.1,11
2014-01-23,SELL,DOW,16197.3496,1.5859,1.5,-0.37,"TrailingStop (High=16481.94, Stop=16272.57)",Mom12m=17.5% | Mom3m=4.7% | GoldenCross | AboveSMA50,553316.7,271255.96,10
2014-01-23,BUY,XLF,14.049,1969.2384,1.5,0.0,Strength=3,Mom12m=26.9% | Mom6m=5.6% | Mom3m=3.8% | GoldenCross | AboveSMA50,553316.7,269228.68,10
2014-01-23,BUY,USDJPY,104.635,264.4033,1.5,0.0,Strength=3,Mom12m=12.8% | Mom6m=6.7% | Mom3m=7.2% | GoldenCross | AboveSMA50,553316.7,241562.85,11
2014-01-24,DELEVERAGE,XLV,45.7982,595.735,1.0,3.19,Pullback=3.0%,Mom12m=33.2% | Mom6m=10.5% | Mom3m=6.1% | GoldenCross | AboveSMA50,550121.51,241562.85,11
2014-01-24,SELL,XLV,45.7982,595.735,1.0,3.19,"TrailingStop (High=47.23, Stop=46.20)",Mom12m=33.2% | Mom6m=10.5% | Mom3m=6.1% | GoldenCross | AboveSMA50,550121.51,241562.85,11
2014-01-24,DELEVERAGE,DAX,9392.0195,2.7432,1.0,-0.09,Pullback=3.6%,Mom12m=21.2% | Mom6m=12.1% | Mom3m=5.0% | GoldenCross | AboveSMA50,550121.51,268846.44,10
2014-01-24,SELL,DAX,9392.0195,2.7432,1.0,-0.09,"TrailingStop (High=9742.96, Stop=9511.65)",Mom12m=21.2% | Mom6m=12.1% | Mom3m=5.0% | GoldenCross | AboveSMA50,550121.51,268846.44,10
2014-01-24,DELEVERAGE,SP500,1790.29,14.1725,1.0,-1.59,Pullback=3.1%,Mom12m=19.8% | Mom6m=5.9% | Mom3m=2.5% | GoldenCross,550121.51,294610.4,9
2014-01-24,SELL,SP500,1790.29,14.1725,1.0,-1.59,"TrailingStop (High=1848.38, Stop=1816.43)",Mom12m=19.8% | Mom6m=5.9% | Mom3m=2.5% | GoldenCross,550121.51,294610.4,9
2014-01-24,DELEVERAGE,RUSSELL2000,1144.13,22.457,1.0,-0.34,Pullback=3.1%,Mom12m=27.1% | Mom6m=8.5% | Mom3m=3.0% | GoldenCross | AboveSMA50,550121.51,319983.36,8
2014-01-24,SELL,RUSSELL2000,1144.13,22.457,1.0,-0.34,"TrailingStop (High=1181.29, Stop=1156.66)",Mom12m=27.1% | Mom6m=8.5% | Mom3m=3.0% | GoldenCross | AboveSMA50,550121.51,319983.36,8
2014-01-24,DELEVERAGE,NASDAQ,4128.1699,6.2681,1.0,0.36,Pullback=2.7%,Mom12m=31.9% | Mom6m=14.5% | Mom3m=5.7% | GoldenCross | AboveSMA50,550121.51,345677.11,7
2014-01-24,SELL,NASDAQ,4128.1699,6.2681,1.0,0.36,"TrailingStop (High=4243.00, Stop=4155.67)",Mom12m=31.9% | Mom6m=14.5% | Mom3m=5.7% | GoldenCross | AboveSMA50,550121.51,345677.11,7
2014-01-24,DELEVERAGE,NIKKEI,15391.5596,1.7683,1.0,-0.2,Pullback=2.7%,Mom12m=41.5% | Mom3m=5.7% | GoldenCross,550121.51,371553.01,6
2014-01-24,DELEVERAGE,XLK,15.1323,1781.9487,1.0,-1.13,Pullback=2.3%,Mom12m=22.3% | Mom6m=12.1% | Mom3m=6.2% | GoldenCross | AboveSMA50,550121.51,371553.01,6
2014-01-24,SELL,XLK,15.1323,1781.9487,1.0,-1.13,"TrailingStop (High=15.49, Stop=15.16)",Mom12m=22.3% | Mom6m=12.1% | Mom3m=6.2% | GoldenCross | AboveSMA50,550121.51,371553.01,6
2014-01-24,DELEVERAGE,XLF,13.7303,1969.2384,1.0,-2.27,Pullback=2.3%,Mom12m=23.4% | Mom3m=2.3% | GoldenCross,550121.51,398517.92,5
2014-01-24,SELL,XLF,13.7303,1969.2384,1.0,-2.27,"TrailingStop (High=14.05, Stop=13.73)",Mom12m=23.4% | Mom3m=2.3% | GoldenCross,550121.51,398517.92,5
2014-01-24,BUY,XLV,45.7982,600.593,1.5,0.0,Strength=3,Mom12m=33.2% | Mom6m=10.5% | Mom3m=6.1% | GoldenCross | AboveSMA50,550121.51,398050.09,5
2014-01-24,BUY,DAX,9392.0195,2.9287,1.5,0.0,Strength=3,Mom12m=21.2% | Mom6m=12.1% | Mom3m=5.0% | GoldenCross | AboveSMA50,550121.51,370544.02,6
2014-01-24,BUY,RUSSELL2000,1144.13,24.041,1.5,0.0,Strength=3,Mom12m=27.1% | Mom6m=8.5% | Mom3m=3.0% | GoldenCross | AboveSMA50,550121.51,343037.94,7
2014-01-24,BUY,NASDAQ,4128.1699,6.663,1.5,0.0,Strength=3,Mom12m=31.9% | Mom6m=14.5% | Mom3m=5.7% | GoldenCross | AboveSMA50,550121.51,315531.87,8
2014-01-24,BUY,XLK,15.1323,1817.7108,1.5,0.0,Strength=3,Mom12m=22.3% | Mom6m=12.1% | Mom3m=6.2% | GoldenCross | AboveSMA50,550121.51,288025.79,9
2014-01-27,DELEVERAGE,NATGAS,4.847,6782.6527,1.0,21.02,Pullback=6.5%,Mom12m=40.7% | Mom6m=36.3% | Mom3m=33.6% | Mom1m=9.8% | GoldenCross | AboveSMA50,542447.16,288025.79,9
2014-01-27,LEVERAGE_UP,NATGAS,4.847,6782.6527,2.0,21.02,Strength=4 (1.0x->2.0x),Mom12m=40.7% | Mom6m=36.3% | Mom3m=33.6% | Mom1m=9.8% | GoldenCross | AboveSMA50,542447.16,288025.79,9
2014-01-27,SELL,NIKKEI,15005.7305,1.7683,1.0,-2.7,"TrailingStop (High=15820.96, Stop=15249.26)",Mom12m=41.6% | Mom3m=2.1% | GoldenCross,542447.16,288025.79,9
2014-01-27,DELEVERAGE,USDJPY,102.05,264.4033,1.0,-2.47,Pullback=2.5%,Mom3m=3.9% | GoldenCross,542447.16,314560.92,8
2014-01-27,SELL,USDJPY,102.05,264.4033,1.0,-2.47,"TrailingStop (High=104.64, Stop=102.56)",Mom3m=3.9% | GoldenCross,542447.16,314560.92,8
2014-01-28,DELEVERAGE,NATGAS,5.033,6782.6527,1.0,25.67,Pullback=2.9%,Mom12m=53.0% | Mom6m=45.5% | Mom3m=35.8% | Mom1m=13.5% | GoldenCross | AboveSMA50,546528.48,341543.27,7
2014-01-28,LEVERAGE_UP,NATGAS,5.033,6782.6527,2.0,25.67,Strength=4 (1.0x->2.0x),Mom12m=53.0% | Mom6m=45.5% | Mom3m=35.8% | Mom1m=13.5% | GoldenCross | AboveSMA50,546528.48,341543.27,7
2014-01-29,SELL,RUSSELL2000,1122.45,24.041,1.5,-1.89,"TrailingStop (High=1144.13, Stop=1123.29)",Mom12m=23.7% | Mom6m=7.6% | GoldenCross,551590.69,341543.27,7
2014-01-29,SELL,NASDAQ,4051.4299,6.663,1.5,-1.86,"TrailingStop (High=4128.17, Stop=4056.04)",Mom12m=28.5% | Mom6m=12.0% | Mom3m=2.8% | GoldenCross,551590.69,368267.53,6
2014-01-29,DELEVERAGE,XLK,14.7834,1817.7108,1.0,-2.31,Pullback=2.3%,Mom12m=18.8% | Mom6m=8.8% | Mom3m=2.6% | GoldenCross,551590.69,395006.63,5
2014-01-30,DELEVERAGE,NATGAS,5.011,6782.6527,1.0,25.12,Pullback=9.8%,Mom12m=50.3% | Mom6m=45.4% | Mom3m=43.3% | Mom1m=13.2% | GoldenCross | AboveSMA50,545722.09,395006.63,5
2014-01-30,LEVERAGE_UP,NATGAS,5.011,6782.6527,2.0,25.12,Strength=4 (1.0x->2.0x),Mom12m=50.3% | Mom6m=45.4% | Mom3m=43.3% | Mom1m=13.2% | GoldenCross | AboveSMA50,545722.09,395006.63,5
2014-01-30,BUY,NASDAQ,4123.1299,6.6178,1.5,0.0,Strength=3,Mom12m=31.2% | Mom6m=13.7% | Mom3m=4.3% | GoldenCross | AboveSMA50,545722.09,367720.53,6
2014-01-31,DELEVERAGE,NATGAS,4.943,6782.6527,1.0,23.42,Pullback=11.0%,Mom12m=48.0% | Mom6m=45.9% | Mom3m=36.5% | Mom1m=16.9% | GoldenCross | AboveSMA50,543914.07,367720.53,6
2014-01-31,LEVERAGE_UP,NATGAS,4.943,6782.6527,2.0,23.42,Strength=4 (1.0x->2.0x),Mom12m=48.0% | Mom6m=45.9% | Mom3m=36.5% | Mom1m=16.9% | GoldenCross | AboveSMA50,543914.07,367720.53,6
2014-02-03,DELEVERAGE,NATGAS,4.905,6782.6527,1.0,22.47,Pullback=11.7%,Mom12m=48.6% | Mom6m=46.5% | Mom3m=37.0% | Mom1m=13.5% | GoldenCross | AboveSMA50,540323.98,367720.53,6
2014-02-03,LEVERAGE_UP,NATGAS,4.905,6782.6527,2.0,22.47,Strength=4 (1.0x->2.0x),Mom12m=48.6% | Mom6m=46.5% | Mom3m=37.0% | Mom1m=13.5% | GoldenCross | AboveSMA50,540323.98,367720.53,6
2014-02-03,DELEVERAGE,XLV,45.1399,600.593,1.0,-1.44,Pullback=2.8%,Mom12m=29.0% | Mom6m=7.7% | Mom3m=4.4% | GoldenCross,540323.98,367720.53,6
2014-02-03,SELL,XLV,45.1399,600.593,1.0,-1.44,"TrailingStop (High=46.45, Stop=45.20)",Mom12m=29.0% | Mom6m=7.7% | Mom3m=4.4% | GoldenCross,540323.98,367720.53,6
2014-02-03,DELEVERAGE,DAX,9186.5195,2.9287,1.0,-2.19,Pullback=2.3%,Mom12m=17.3% | Mom6m=9.2% | GoldenCross,540323.98,394831.26,5
2014-02-03,SELL,XLK,14.6843,1817.7108,1.0,-2.96,"TrailingStop (High=15.13, Stop=14.73)",Mom12m=16.8% | Mom6m=6.9% | GoldenCross,540323.98,394831.26,5
2014-02-03,DELEVERAGE,NASDAQ,3996.96,6.6178,1.0,-3.06,Pullback=3.1%,Mom12m=25.7% | Mom6m=8.3% | GoldenCross,540323.98,421523.04,4
2014-02-03,SELL,NASDAQ,3996.96,6.6178,1.0,-3.06,"TrailingStop (High=4123.13, Stop=4011.06)",Mom12m=25.7% | Mom6m=8.3% | GoldenCross,540323.98,421523.04,4
2014-02-04,SELL,GBPUSD,1.6309,16418.3562,1.0,-0.42,"TrailingStop (High=1.66, Stop=1.64)",GoldenCross,547232.38,447974.17,3
2014-02-04,DELEVERAGE,NATGAS,5.375,6782.6527,1.0,34.21,Pullback=3.3%,Mom12m=62.1% | Mom6m=61.9% | Mom3m=53.0% | Mom1m=24.9% | GoldenCross | AboveSMA50,547232.38,474750.8,2
2014-02-04,LEVERAGE_UP,NATGAS,5.375,6782.6527,2.0,34.21,Strength=4 (1.0x->2.0x),Mom12m=62.1% | Mom6m=61.9% | Mom3m=53.0% | Mom1m=24.9% | GoldenCross | AboveSMA50,547232.38,474750.8,2
2014-02-04,SELL,DAX,9127.9102,2.9287,1.0,-2.81,"TrailingStop (High=9406.91, Stop=9130.92)",Mom12m=19.5% | Mom6m=8.6% | GoldenCross,547232.38,474750.8,2
2014-02-04,BUY,XLV,45.5843,600.2425,1.5,0.0,Strength=3,Mom12m=31.8% | Mom6m=8.9% | Mom3m=4.7% | GoldenCross | AboveSMA50,547232.38,474121.77,2
2014-02-05,DELEVERAGE,NATGAS,5.03,6782.6527,1.0,25.59,Pullback=9.5%,Mom12m=48.0% | Mom6m=51.6% | Mom3m=46.0% | Mom1m=16.8% | GoldenCross | AboveSMA50,542322.7,474121.77,2
2014-02-05,LEVERAGE_UP,NATGAS,5.03,6782.6527,2.0,25.59,Strength=4 (1.0x->2.0x),Mom12m=48.0% | Mom6m=51.6% | Mom3m=46.0% | Mom1m=16.8% | GoldenCross | AboveSMA50,542322.7,474121.77,2
2014-02-06,DELEVERAGE,NATGAS,4.931,6782.6527,1.0,23.12,Pullback=11.3%,Mom12m=44.3% | Mom6m=51.9% | Mom3m=42.3% | Mom1m=14.7% | GoldenCross | AboveSMA50,541209.39,474121.77,2
2014-02-06,LEVERAGE_UP,NATGAS,4.931,6782.6527,2.0,23.12,Strength=4 (1.0x->2.0x),Mom12m=44.3% | Mom6m=51.9% | Mom3m=42.3% | Mom1m=14.7% | GoldenCross | AboveSMA50,541209.39,474121.77,2
2014-02-07,DELEVERAGE,NATGAS,4.775,6782.6527,1.0,19.23,Pullback=14.1%,Mom12m=45.4% | Mom6m=44.8% | Mom3m=36.5% | Mom1m=13.3% | GoldenCross | AboveSMA50,539796.99,474121.77,2
2014-02-07,LEVERAGE_UP,NATGAS,4.775,6782.6527,2.0,19.23,Strength=4 (1.0x->2.0x),Mom12m=45.4% | Mom6m=44.8% | Mom3m=36.5% | Mom1m=13.3% | GoldenCross | AboveSMA50,539796.99,474121.77,2
2014-02-07,BUY,NASDAQ,4125.8599,6.5416,1.5,0.0,Strength=3,Mom12m=30.4% | Mom6m=12.4% | Mom3m=4.9% | GoldenCross | AboveSMA50,539796.99,447131.92,3
2014-02-07,BUY,XLK,15.1193,1785.1214,1.5,0.0,Strength=3,Mom12m=20.6% | Mom6m=10.3% | Mom3m=3.6% | GoldenCross | AboveSMA50,539796.99,420142.07,4
2014-02-10,DELEVERAGE,NATGAS,4.579,6782.6527,1.0,14.33,MomDecay=44.7%,Mom12m=39.9% | Mom6m=41.8% | Mom3m=30.1% | Mom1m=14.3% | GoldenCross | AboveSMA50,537786.04,420142.07,4
2014-02-10,SELL,NATGAS,4.579,6782.6527,1.0,14.33,"TrailingStop (High=5.56, Stop=4.66)",Mom12m=39.9% | Mom6m=41.8% | Mom3m=30.1% | Mom1m=14.3% | GoldenCross | AboveSMA50,537786.04,420142.07,4
2014-02-10,BUY,NATGAS,4.579,5872.3088,2.0,0.0,Strength=4,Mom12m=39.9% | Mom6m=41.8% | Mom3m=30.1% | Mom1m=14.3% | GoldenCross | AboveSMA50,537786.04,424310.53,4
2014-02-11,LEVERAGE_UP,XLV,47.3862,600.2425,2.0,3.95,Strength=4 (1.5x->2.0x),Mom12m=35.3% | Mom6m=14.5% | Mom3m=8.8% | Mom1m=1.5% | GoldenCross | AboveSMA50,538257.39,424310.53,4
2014-02-11,BUY,XLF,14.0035,1921.8704,1.5,0.0,Strength=3,Mom12m=23.7% | Mom6m=6.8% | Mom3m=3.7% | GoldenCross | AboveSMA50,538257.39,397397.67,5
2014-02-11,BUY,SP500,1819.75,14.7893,1.5,0.0,Strength=3,Mom12m=20.0% | Mom6m=7.7% | Mom3m=2.8% | GoldenCross | AboveSMA50,538257.39,370484.8,6
2014-02-11,BUY,DAX,9478.7695,2.8393,1.5,0.0,Strength=3,Mom12m=24.2% | Mom6m=13.7% | Mom3m=4.4% | GoldenCross | AboveSMA50,538257.39,343571.93,7
2014-02-13,LEVERAGE_UP,NASDAQ,4240.6699,6.5416,2.0,2.78,Strength=4 (1.5x->2.0x),Mom12m=32.7% | Mom6m=15.6% | Mom3m=8.2% | Mom1m=1.4% | GoldenCross | AboveSMA50,545713.71,343571.93,7
2014-02-13,LEVERAGE_UP,XLK,15.507,1785.1214,2.0,2.56,Strength=4 (1.5x->2.0x),Mom12m=22.8% | Mom6m=12.3% | Mom3m=6.3% | Mom1m=1.3% | GoldenCross | AboveSMA50,545713.71,343571.93,7
2014-02-13,BUY,GBPUSD,1.661,16427.3477,2.0,0.0,Strength=4,Mom12m=10.0% | Mom6m=6.1% | Mom3m=3.1% | Mom1m=1.1% | GoldenCross | AboveSMA50,545713.71,316286.24,8
2014-02-13,BUY,RUSSELL2000,1147.79,23.7724,1.5,0.0,Strength=3,Mom12m=24.7% | Mom6m=9.5% | Mom3m=4.2% | GoldenCross | AboveSMA50,545713.71,289000.55,9
2014-02-14,BUY,COFFEE,139.9,195.6489,1.5,0.0,Strength=3,Mom6m=14.8% | Mom3m=35.8% | Mom1m=19.4% | GoldenCross | AboveSMA50,547425.56,261629.28,10
2014-02-14,BUY,DOW,16154.3896,1.6944,1.5,0.0,Strength=3,Mom12m=15.6% | Mom6m=6.9% | Mom3m=2.1% | GoldenCross | AboveSMA50,547425.56,234258.0,11
2014-02-18,LEVERAGE_UP,COFFEE,152.65,195.6489,2.0,9.11,Strength=4 (1.5x->2.0x),Mom12m=11.5% | Mom6m=26.7% | Mom3m=48.8% | Mom1m=29.0% | GoldenCross | AboveSMA50,556759.25,234258.0,11
2014-02-24,DELEVERAGE,NATGAS,5.445,5872.3088,1.0,18.91,Pullback=11.4%,Mom12m=65.5% | Mom6m=53.6% | Mom3m=48.2% | Mom1m=15.1% | GoldenCross | AboveSMA50,567163.19,234258.0,11
2014-02-24,LEVERAGE_UP,NATGAS,5.445,5872.3088,2.0,18.91,Strength=4 (1.0x->2.0x),Mom12m=65.5% | Mom6m=53.6% | Mom3m=48.2% | Mom1m=15.1% | GoldenCross | AboveSMA50,567163.19,234258.0,11
2014-02-24,LEVERAGE_UP,DAX,9708.9404,2.8393,2.0,2.43,Strength=4 (1.5x->2.0x),Mom12m=26.7% | Mom6m=15.6% | Mom3m=5.5% | Mom1m=3.4% | GoldenCross | AboveSMA50 | Breakout,567163.19,234258.0,11
2014-02-24,BUY,XLE,27.7743,1021.0204,1.5,0.0,Strength=3,Mom12m=14.6% | Mom6m=9.1% | Mom1m=1.8% | GoldenCross | AboveSMA50,567163.19,205899.84,12
2014-02-25,DELEVERAGE,NATGAS,5.096,5872.3088,1.0,11.29,MomDecay=44.6%,Mom12m=49.3% | Mom6m=46.2% | Mom3m=37.7% | GoldenCross | AboveSMA50,562651.55,205899.84,12
2014-02-25,SELL,NATGAS,5.096,5872.3088,1.0,11.29,"TrailingStop (High=6.15, Stop=5.15)",Mom12m=49.3% | Mom6m=46.2% | Mom3m=37.7% | GoldenCross | AboveSMA50,562651.55,205899.84,12
2014-02-25,LEVERAGE_UP,RUSSELL2000,1173.95,23.7724,2.0,2.28,Strength=4 (1.5x->2.0x),Mom12m=31.0% | Mom6m=13.1% | Mom3m=4.9% | Mom1m=2.6% | GoldenCross | AboveSMA50,562651.55,235825.13,11
2014-02-25,BUY,NATGAS,5.096,5520.5213,1.5,0.0,Strength=3,Mom12m=49.3% | Mom6m=46.2% | Mom3m=37.7% | GoldenCross | AboveSMA50,562651.55,207692.55,12
2014-02-26,DELEVERAGE,NATGAS,4.855,5520.5213,1.0,-4.73,Pullback=4.7%,Mom12m=41.7% | Mom6m=38.2% | Mom3m=28.8% | GoldenCross | AboveSMA50,558550.82,207692.55,12
2014-02-26,SELL,NATGAS,4.855,5520.5213,1.0,-4.73,StopLoss (PnL=-4.7%),Mom12m=41.7% | Mom6m=38.2% | Mom3m=28.8% | GoldenCross | AboveSMA50,558550.82,207692.55,12
2014-02-26,BUY,NATGAS,4.855,5752.3256,1.5,0.0,Strength=3,Mom12m=41.7% | Mom6m=38.2% | Mom3m=28.8% | GoldenCross | AboveSMA50,558550.82,206567.14,12
2014-02-27,DELEVERAGE,NATGAS,4.511,5752.3256,1.0,-7.09,Pullback=7.1%,Mom12m=31.4% | Mom6m=27.6% | Mom3m=19.1% | GoldenCross,558517.75,206567.14,12
2014-02-27,SELL,NATGAS,4.511,5752.3256,1.0,-7.09,StopLoss (PnL=-7.1%),Mom12m=31.4% | Mom6m=27.6% | Mom3m=19.1% | GoldenCross,558517.75,206567.14,12
