date,ticker,pattern,mom_12m,rsi,pct_from_high,fwd_6m,fwd_12m,year,put_return,quarter
2025-01-14 00:00:00-05:00,PLTR,deep_oversold,2.9514389961766123,25.236792699728426,-0.19992709565944117,1.3363677277671053,,2025,-1.0,2025Q1
1987-08-31 00:00:00-04:00,ADBE,deep_oversold,3.526321739235181,29.364866447471258,-0.40277753430293084,-0.06976778610254075,0.2093017835832336,1987,-0.41860178247882707,1987Q3
1987-10-19 00:00:00-04:00,ADBE,below_200sma,2.3802797075067277,30.693053455669457,-0.44444442354531594,0.12916714489095638,0.5249999407509729,1987,-0.95,1987Q4
1988-01-06 00:00:00-05:00,ADBE,below_200sma,1.1284418387564301,47.29727325892807,-0.4629630368065503,0.4051736142730056,0.7586208925531841,1988,-1.0,1988Q1
1999-12-14 00:00:00-05:00,ADBE,deep_oversold,2.253940418853611,29.227947264764623,-0.20816332820774572,1.011553710681011,1.3342651741744866,1999,-1.0,1999Q4
2013-06-10 00:00:00-04:00,VIPS,deep_oversold,4.265306355776676,28.722512935544486,-0.15317286636895291,1.6663436068697677,5.020348997991583,2013,-1.0,2013Q2
2013-08-28 00:00:00-04:00,VIPS,deep_oversold,6.776000211065435,29.05006434091206,-0.21786357810265078,2.377571988334432,4.374485364177739,2013,-1.0,2013Q3
2014-03-24 00:00:00-04:00,VIPS,deep_oversold,3.830129160034163,28.700895566979682,-0.21478489970650502,0.45220349855760245,1.0855344772158753,2014,-1.0,2014Q1
2020-09-01 00:00:00-04:00,VIPS,below_200sma,1.0110838855083388,16.309886203529075,-0.318731736203081,1.436007242729044,-0.016534010272525768,2020,-1.0,2020Q3
2023-10-25 00:00:00-04:00,VIPS,below_200sma,1.0142045980734253,35.13510845096998,-0.24694635632112055,0.13722008393411933,0.01865428467255925,2023,-0.95,2023Q4
2021-03-16 00:00:00-04:00,VEEV,below_200sma,1.1588522836797264,35.81737765409413,-0.17925741038741275,0.14532501389287944,-0.3333971965490017,2021,-0.95,2021Q1
2020-11-13 00:00:00-05:00,MARA,down_50_from_high,1.0084033529263974,45.945950125672354,-0.5304518598709598,8.61924634394103,22.17991593899956,2020,-1.0,2020Q4
2021-04-23 00:00:00-04:00,MARA,deep_oversold,63.599998474121094,20.108429323530572,-0.4289250627155505,0.5761610232175709,-0.4380804938934726,2021,-1.0,2021Q2
2021-07-08 00:00:00-04:00,MARA,down_50_from_high,26.790000915527344,41.86380158644976,-0.5086633620795765,0.0658510206339562,-0.6937747409671019,2021,-0.95,2021Q3
2021-12-02 00:00:00-05:00,MARA,deep_oversold,7.519096830721821,28.188047679723,-0.3551057687409984,-0.8206643520386436,-0.8591807644102969,2021,5.83886960032203,2021Q4
2022-01-03 00:00:00-05:00,MARA,down_50_from_high,1.9872841694744188,41.49073337364433,-0.5677487058404527,-0.828215256910413,-0.8716935278655,2022,5.901793807586775,2022Q1
2024-10-03 00:00:00-04:00,MARA,down_50_from_high,1.1191780634010509,44.88188787168687,-0.5020920367242272,-0.2721396228492472,0.308985109920056,2024,1.2678301904103935,2024Q4
2010-01-29 00:00:00-05:00,ULTA,deep_oversold,2.0171073822589394,16.816801510982245,-0.10226746558433886,0.30206189963908625,0.8932988634543626,2010,-1.0,2010Q1
2021-03-04 00:00:00-05:00,CRWD,deep_oversold,2.3739510999832807,26.219991849016566,-0.20390228961776047,0.3988807375326273,-0.010207788821338215,2021,-1.0,2021Q1
2013-11-08 00:00:00-05:00,ENPH,deep_oversold,2.2,29.33333714803061,-0.18840576848578236,0.06632646606744141,0.432397872917061,2013,-0.95,2013Q4
2018-04-16 00:00:00-04:00,ENPH,deep_oversold,2.0229009245181304,25.00001241762766,-0.2204724217283057,0.16161612634354294,1.4393938773627823,2018,-1.0,2018Q2
2018-07-27 00:00:00-04:00,ENPH,deep_oversold,4.884210760771736,17.562719052450902,-0.2526737782976238,0.270125171883157,2.8729873036778732,2018,-1.0,2018Q3
2018-10-10 00:00:00-04:00,ENPH,below_200sma,2.1376811149765826,47.98205894478267,-0.4211230063282283,1.2933026513027457,4.60739055761096,2018,-1.0,2018Q4
2019-01-02 00:00:00-05:00,ENPH,below_200sma,1.0414937348842872,31.067971502735787,-0.3422459807823151,2.8556908575586637,4.96341457268607,2019,-1.0,2019Q1
2019-09-06 00:00:00-04:00,ENPH,deep_oversold,4.509761145964815,28.81789353874362,-0.2707436611190917,0.7078740834495076,1.604724592745392,2019,-1.0,2019Q3
2019-11-06 00:00:00-05:00,ENPH,deep_oversold,2.3766236018121227,28.782289294577794,-0.47746196364789745,2.1472525482491065,5.607692148074804,2019,-1.0,2019Q4
2020-03-11 00:00:00-04:00,ENPH,deep_oversold,3.636666615804036,28.700218812527424,-0.2937891447879996,0.6225736838540126,2.9621375066286424,2020,-1.0,2020Q1
2020-06-09 00:00:00-04:00,ENPH,deep_oversold,2.185917240864195,26.674719658947254,-0.23060857507971658,1.5071733759877315,1.6554865521202409,2020,-1.0,2020Q2
2021-05-04 00:00:00-04:00,ENPH,below_200sma,1.906548502991519,37.397946659396624,-0.40199286528814565,0.8738167515312205,0.3653289234084718,2021,-1.0,2021Q2
2021-09-09 00:00:00-04:00,ENPH,below_200sma,1.383104457128177,48.01865041381692,-0.2451347082852243,0.10758552642963903,0.894521635167991,2021,-0.95,2021Q3
1996-12-17 00:00:00-05:00,DLTR,below_200sma,1.0787402736223597,29.999978756879642,-0.22580660324358415,0.47348486206214724,0.6931820850173036,1996,-1.0,1996Q4
2022-07-14 00:00:00-04:00,DVN,below_200sma,1.0187741858436312,42.7763474080021,-0.33018017146058254,0.30155985880894876,0.02711839559381346,2022,-1.0,2022Q3
1987-06-11 00:00:00-04:00,MSFT,deep_oversold,2.095240251194158,28.461491736007943,-0.22924779486976704,-0.051281807400964,0.26666415912566954,1987,-0.5726516049919667,1987Q2
1987-07-07 00:00:00-04:00,MSFT,deep_oversold,2.0854554829402896,29.797814786229026,-0.28656079879302226,0.263156653325717,0.5429364817289397,1987,-1.0,1987Q3
1987-10-19 00:00:00-04:00,MSFT,below_200sma,1.496551813689408,31.730718371620114,-0.4272151169848201,0.19889513398924352,0.14917111760419388,1987,-1.0,1987Q4
1999-05-03 00:00:00-04:00,SCHW,deep_oversold,3.547465184058776,23.315260247441657,-0.2861294004112034,-0.2828341882879324,-0.14952210346415684,1999,1.3569515690661034,1999Q2
1999-07-21 00:00:00-04:00,SCHW,deep_oversold,2.3539004513353414,29.861015703768203,-0.37192344437910907,-0.15281756731335983,0.15637927070400526,1999,0.27347972761133194,1999Q3
1999-10-01 00:00:00-04:00,SCHW,down_50_from_high,1.6768611986805677,29.585945261890714,-0.5669915506601739,0.7516937660133536,0.6360024605727774,1999,-1.0,1999Q4
1997-10-24 00:00:00-04:00,KLAC,below_200sma,1.1269033571197684,28.490655682137458,-0.3074380722349089,-0.21479710068382196,-0.34128897891730503,1997,0.7899758390318498,1997Q4
2000-05-12 00:00:00-04:00,KLAC,below_200sma,1.012136746601187,37.1504541351288,-0.4682486515859005,-0.4499399314023542,-0.04019344544505521,2000,2.749499428352952,2000Q2
2021-09-01 00:00:00-04:00,LKNCY,deep_oversold,3.454237332518023,27.202068634448764,-0.14730691282067532,-0.04870626534252542,0.3112632490144458,2021,-0.5941144554789548,2021Q3
2021-10-04 00:00:00-04:00,LKNCY,deep_oversold,2.8849556544973094,25.028963860704707,-0.2465674816254015,-0.2862566769873972,0.2657555033959351,2021,1.3854723082283102,2021Q4
2023-05-09 00:00:00-04:00,LKNCY,below_200sma,1.838664768425926,31.039424278810316,-0.3647681553404513,0.5703086465786689,0.027682534947654824,2023,-1.0,2023Q2
2014-01-29 00:00:00-05:00,PLUG,deep_oversold,5.319149013070728,26.90058777137449,-0.3472527683277856,0.9191918364837097,-0.07407408299358686,2014,-1.0,2014Q1
2014-04-24 00:00:00-04:00,PLUG,deep_oversold,36.562502270098825,28.571439384057854,-0.417070806568864,-0.28618971739187693,-0.5590682205580438,2014,1.3849143115989746,2014Q2
2014-07-09 00:00:00-04:00,PLUG,down_50_from_high,10.394736784316825,27.215194075633576,-0.580019423135287,-0.2956120078390708,-0.4618937725726786,2014,1.4634333986589236,2014Q3
2014-10-01 00:00:00-04:00,PLUG,down_50_from_high,5.211267578438665,34.46808407024969,-0.5722599740130697,-0.41950112667649897,-0.5736961314556833,2014,2.4958427223041584,2014Q4
2018-02-02 00:00:00-05:00,PLUG,below_200sma,1.1086956761171773,9.803935776578413,-0.38412698460754563,0.0051546341073744895,-0.2886598172533935,2018,-0.8,2018Q1
2020-10-27 00:00:00-04:00,PLUG,deep_oversold,4.065068347746226,22.16827667430482,-0.19750408481005374,0.9114266755022862,1.3265720037974162,2020,-1.0,2020Q4
2021-02-16 00:00:00-05:00,PLUG,deep_oversold,12.348416059184768,24.964701945952555,-0.19376879264884175,-0.5745762647208521,-0.6361017065533137,2021,3.7881355393404346,2021Q1
2021-04-01 00:00:00-04:00,PLUG,down_50_from_high,9.65256765289366,29.334705362247718,-0.5181743895259402,-0.27566641714982376,-0.188598923078238,2021,1.2972201429151982,2021Q2
2021-07-08 00:00:00-04:00,PLUG,down_50_from_high,2.1399999919690584,49.934553454336836,-0.5923749685800934,-0.11934292574748662,-0.33724436780664047,2021,-0.005475618770944823,2021Q3
2021-01-29 00:00:00-05:00,HUT,deep_oversold,2.3628318016451977,25.323933051485753,-0.4053208279719625,0.24473682202790914,0.4526315990247225,2021,-1.0,2021Q1
2021-04-22 00:00:00-04:00,HUT,deep_oversold,6.879104838559303,23.63118923505428,-0.49191530182625964,1.3394581901527194,-0.21954915612018633,2021,-1.0,2021Q2
2021-07-19 00:00:00-04:00,HUT,down_50_from_high,3.5555555293916523,49.030475099958814,-0.6448508086240208,0.7940377834893706,-0.45257452770638285,2021,-1.0,2021Q3
2021-12-02 00:00:00-05:00,HUT,deep_oversold,6.946969927397206,29.385475765166404,-0.34025156273032137,-0.7797902760204352,-0.8808388959182595,2021,5.498252300170293,2021Q4
2022-01-03 00:00:00-05:00,HUT,down_50_from_high,1.5483764359304448,45.77777581862529,-0.5113207739104265,-0.8223938129633728,-0.8765765697651697,2022,5.853281774694773,2022Q1
2025-02-06 00:00:00-05:00,HUT,deep_oversold,2.06686046954875,27.295290174884443,-0.30224865935276674,-0.07796210559353023,,2025,-0.3503157867205814,2025Q1
1993-11-23 00:00:00-05:00,QCOM,below_200sma,1.062499971891934,27.874562686539406,-0.33043483973873483,-0.38095240950660747,0.01298621299670133,1993,2.1746034125550624,1993Q4
1994-01-03 00:00:00-05:00,QCOM,below_200sma,1.103959859371403,44.73700837499476,-0.38405822439679604,-0.4070589480418464,-0.08705894093083388,1994,2.39215790034872,1994Q1
1999-05-25 00:00:00-04:00,QCOM,deep_oversold,2.4996256404185013,25.55245486075387,-0.2144770547182768,2.931739316033236,2.4675751124644894,1999,-1.0,1999Q2
2000-04-28 00:00:00-04:00,QCOM,deep_oversold,3.3374993125946393,29.72814995535633,-0.39525977169046683,-0.337752051141911,-0.47103158161111924,2000,1.8146004261825917,2000Q2
2006-04-07 00:00:00-04:00,NVAX,deep_oversold,3.242857251848493,27.599244156229247,-0.28519852446956195,-0.34175088434827183,-0.5437710490686938,2006,1.8479240362355986,2006Q2
2006-07-10 00:00:00-04:00,NVAX,below_200sma,3.58585891669144,48.70466290520297,-0.4536702483813243,-0.15859031984470995,-0.31057272720092477,2006,0.3215859987059163,2006Q3
2009-11-20 00:00:00-05:00,NVAX,down_50_from_high,1.129870133087112,29.77098703147999,-0.5067669287660068,-0.298780471494267,-0.31097558209897447,2009,1.4898372624522251,2009Q4
2010-02-26 00:00:00-05:00,NVAX,down_50_from_high,1.2947367617958472,47.777769300672745,-0.6721804626005933,-0.07339442798699991,0.07339451548005949,2010,-0.38837976677500075,2010Q1
2010-04-14 00:00:00-04:00,NVAX,down_50_from_high,2.3947367843168257,49.532708281230306,-0.6120300866607437,-0.13178293484777803,-0.038759691068654956,2010,0.09819112373148364,2010Q2
2015-09-25 00:00:00-04:00,NVAX,below_200sma,1.0795181458254897,31.767338571275204,-0.389674633826816,-0.3962920436645351,-0.7276941000117225,2015,2.3024336972044592,2015Q3
2020-08-25 00:00:00-04:00,NVAX,deep_oversold,16.925515314747667,29.36149665481193,-0.36636600699676747,0.9582706993613865,1.1057377012690384,2020,-1.0,2020Q3
2020-10-26 00:00:00-04:00,NVAX,down_50_from_high,18.548098737085525,28.52239530030424,-0.510503613566176,1.7954910957943069,0.5448616358005638,2020,-1.0,2020Q4
2021-03-01 00:00:00-05:00,NVAX,deep_oversold,14.0181245803833,25.86081144468544,-0.24892945710893707,-0.056681491105495474,-0.6530442170876979,2021,-0.5276542407875378,2021Q1
2021-04-07 00:00:00-04:00,NVAX,deep_oversold,9.668944111961599,29.236600319833826,-0.463101277764434,-0.0103045015336517,-0.6202479959570473,2021,-0.9141291538862358,2021Q2
2025-01-28 00:00:00-05:00,NVAX,down_50_from_high,1.3219513851712712,47.75281119606472,-0.5460180844306955,-0.2804622294900928,,2025,1.3371852457507736,2025Q1
2022-12-09 00:00:00-05:00,OXY,below_200sma,1.0874123326679062,25.514184601817718,-0.17430562863181673,-0.05562387437784577,-0.10204731465187478,2022,-0.5364677135179519,2022Q4
2023-01-03 00:00:00-05:00,OXY,below_200sma,1.123504312179874,38.60850396828559,-0.19475014264192408,-0.050760332627794225,-0.020075817871100132,2023,-0.5769972281017148,2023Q1
2016-10-28 00:00:00-04:00,WB,deep_oversold,2.026625689770755,17.521064526282373,-0.12479853383005991,0.13216036937189335,0.8385843193507416,2016,-0.95,2016Q4
2021-03-04 00:00:00-05:00,PINS,deep_oversold,2.4767676257804956,29.315440145085162,-0.22781833808597965,-0.17213822326863493,-0.6378558740356307,2021,0.4344851939052911,2021Q1
2021-04-28 00:00:00-04:00,PINS,deep_oversold,2.334841823352469,22.000583129806827,-0.25597307127583074,-0.2780039489275715,-0.7185285758947026,2021,1.3166995743964294,2021Q2
2021-07-30 00:00:00-04:00,PINS,below_200sma,1.3382294671349602,29.977816354963707,-0.3393157541474509,-0.5443124031024822,-0.6606112181111718,2021,3.535936692520685,2021Q3
2025-02-25 00:00:00-05:00,RDW,deep_oversold,3.94482747621117,28.73051105735607,-0.44115353710595895,-0.35216179476982135,,2025,1.9346816230818447,2025Q1
2025-04-02 00:00:00-04:00,RDW,down_50_from_high,1.1075515513357224,48.80112783755093,-0.6410756004320152,0.12486423602248431,,2025,-0.95,2025Q2
2009-10-09 00:00:00-04:00,EXAS,deep_oversold,2.228915808006685,29.850735646303335,-0.10067112429400499,0.7499999777594615,2.0223881267550565,2009,-1.0,2009Q4
2015-05-07 00:00:00-04:00,EXAS,below_200sma,1.0205908272753241,44.032549791122854,-0.23878583523762636,-0.568896780070953,-0.7377049111058904,2015,3.740806500591275,2015Q2
2017-12-11 00:00:00-05:00,EXAS,deep_oversold,2.6108407119380734,26.814518609974,-0.14129895016073613,0.304464972547541,0.381639764827874,2017,-1.0,2017Q4
2018-02-27 00:00:00-05:00,EXAS,below_200sma,1.0013531249072458,37.9250639484033,-0.2667327687547601,0.6263242145416057,1.0509353660273901,2018,-1.0,2018Q1
2023-09-27 00:00:00-04:00,EXAS,below_200sma,1.0859616192387191,18.267578241661127,-0.3188610817763393,0.02371773637467145,-0.02223539905658345,2023,-0.8,2023Q3
2023-10-02 00:00:00-04:00,EXAS,below_200sma,1.00271341490062,18.43197217606246,-0.32926090780396,0.09619147012333484,0.00707513500743584,2023,-0.95,2023Q4
2025-03-17 00:00:00-04:00,SPWR,down_50_from_high,1.131616605871066,46.93877699970027,-0.5162337511541627,0.05369130362637864,,2025,-0.95,2025Q1
2025-04-01 00:00:00-04:00,SPWR,down_50_from_high,1.5124791396144066,47.36842303394981,-0.5097402506924976,0.21192056587623798,,2025,-1.0,2025Q2
2021-10-04 00:00:00-04:00,BNTX,deep_oversold,2.377204934479999,28.01023155116313,-0.4434631461153481,-0.251747596697369,-0.43996725197345377,2021,1.0978966391447418,2021Q4
2022-01-03 00:00:00-05:00,BNTX,below_200sma,1.7044209085461883,28.633313257398143,-0.48158666110314646,-0.299884121652193,-0.36137366622701317,2022,1.4990343471016085,2022Q1
2000-04-12 00:00:00-04:00,FCEL,deep_oversold,7.240963855421686,15.73770491803279,-0.3467048710601719,1.8771929824561404,0.8487719044428199,2000,-1.0,2000Q2
2000-10-24 00:00:00-04:00,FCEL,deep_oversold,7.845360824742269,27.785344592754015,-0.3058252427184466,-0.1806993209336959,-0.5871328721914659,2000,0.5058276744474659,2000Q4
2001-01-05 00:00:00-05:00,FCEL,down_50_from_high,2.9166666666666665,38.86576482830385,-0.5436893203883495,-0.03702126120468874,-0.18638299411446024,2001,-0.6914894899609272,2001Q1
2001-04-16 00:00:00-04:00,FCEL,down_50_from_high,1.0497186404755139,49.937308392823525,-0.5136893274114527,-0.41425434816656337,-0.2629266923548996,2001,2.452119568054695,2001Q2
2020-06-30 00:00:00-04:00,FCEL,deep_oversold,8.416667339978412,27.346941889548788,-0.32937681429230875,3.827433230985423,2.938052920088735,2020,-1.0,2020Q2
2020-07-29 00:00:00-04:00,FCEL,deep_oversold,5.571428571428571,24.3055572725619,-0.31750740809692335,8.556522092957428,1.7956520854562954,2020,-1.0,2020Q3
2020-10-01 00:00:00-04:00,FCEL,below_200sma,5.56249973922969,47.95321767884054,-0.3768545900015387,5.461904858785962,2.0619046650235613,2020,-1.0,2020Q4
2021-03-02 00:00:00-05:00,FCEL,deep_oversold,8.093264009063562,26.112899433830606,-0.37231758743188026,-0.6461538403575351,-0.6524216524216524,2021,4.384615336312793,2021Q1
2021-04-05 00:00:00-04:00,FCEL,down_50_from_high,8.762589895809368,34.581105864271294,-0.5146637910967693,-0.5261606705861002,-0.5770081199545452,2021,3.384672254884168,2021Q2
2021-07-01 00:00:00-04:00,FCEL,down_50_from_high,2.7719297404165495,26.201929013874008,-0.6924177351518046,-0.38023258179657216,-0.5604651103648104,2021,2.168604848304768,2021Q3
2021-10-04 00:00:00-04:00,FCEL,down_50_from_high,1.9702971044936253,45.88014990191797,-0.7854077221989334,0.04333335028754348,-0.375,2021,-0.8,2021Q4
2021-03-08 00:00:00-05:00,TCNNF,deep_oversold,3.833333333333333,28.728232911716077,-0.14705882352941177,-0.3641379345422504,-0.569793087312545,2021,2.034482787852087,2021Q1
2021-04-06 00:00:00-04:00,TCNNF,deep_oversold,3.6709541465616518,22.154967258714578,-0.17430839638160273,-0.34924278525058483,-0.5268471782270605,2021,1.9103565437548737,2021Q2
2021-07-14 00:00:00-04:00,TCNNF,below_200sma,1.273015824575273,37.47346519273118,-0.32171276875619764,-0.2941899388955812,-0.6533519521820228,2021,1.4515828241298434,2021Q3
2024-08-05 00:00:00-04:00,TCNNF,below_200sma,1.1305418079903582,29.436543752002507,-0.3980515179249958,-0.4127167459263772,-0.3722543274214343,2024,2.4393062160531436,2024Q3
2019-04-05 00:00:00-04:00,CRON,deep_oversold,2.1186439527310523,29.255994916305198,-0.22362873307147665,-0.5100543190096631,-0.6864130380135627,2019,3.2504526584138596,2019Q2
2019-07-12 00:00:00-04:00,CRON,below_200sma,1.043041635547397,25.14620910390613,-0.3991561471430091,-0.5231741523181318,-0.5596910054982271,2019,3.3597846026510987,2019Q3
2010-06-23 00:00:00-04:00,RCL,below_200sma,1.1471281938613385,36.8788360853806,-0.2749733638029868,0.7086836545144501,0.3319892905397286,2010,-1.0,2010Q2
2010-07-08 00:00:00-04:00,RCL,below_200sma,1.0238490726880167,23.387786088149213,-0.3461744051597058,0.9874040652180545,0.5635924833587909,2010,-1.0,2010Q3
2023-10-12 00:00:00-04:00,IQ,below_200sma,1.092511030798009,49.64538191616863,-0.3855109976352455,-0.13894733629728617,-0.4673684270758378,2023,0.15789446914405147,2023Q4
2020-07-23 00:00:00-04:00,PDD,deep_oversold,2.7768753893524565,27.67999398437206,-0.14999996718539987,1.1744464611481904,0.23099296397092162,2020,-1.0,2020Q3
2021-02-25 00:00:00-05:00,PDD,deep_oversold,3.953953188702574,28.918583570559832,-0.15659209456025167,-0.42803695934593267,-0.7015082304335865,2021,2.5669746612161055,2021Q1
2021-05-10 00:00:00-04:00,PDD,below_200sma,1.2271062613995523,45.77449491209952,-0.4004536333551309,-0.31192434852906714,-0.7125822269613145,2021,1.5993695710755595,2021Q2
2021-04-05 00:00:00-04:00,SNDL,down_50_from_high,1.1659918391348358,19.444429432899497,-0.6372881420588089,-0.37383178236474335,-0.3457943808616991,2021,2.115264853039528,2021Q2
2021-08-24 00:00:00-04:00,SNDL,down_50_from_high,1.2383720003443206,48.43304642044026,-0.7389830573130463,-0.3376623336411101,-0.638961033733443,2021,1.8138527803425841,2021Q3
2021-10-01 00:00:00-04:00,SNDL,down_50_from_high,1.5769230980844902,36.861312471307116,-0.7728813623977919,0.04477614914555761,-0.67014923864761,2021,-0.8,2021Q4
2020-10-29 00:00:00-04:00,ZS,deep_oversold,2.156775864488032,28.752249670094372,-0.10542170549330766,0.2667648669372775,1.2366722138902078,2020,-1.0,2020Q4
2021-03-03 00:00:00-05:00,ZS,deep_oversold,2.6592634936828974,28.36279065063907,-0.17065522176616985,0.48187187150349886,0.3544694733642213,2021,-1.0,2021Q1
2021-05-06 00:00:00-04:00,ZS,below_200sma,1.3070030878327987,23.30076634250925,-0.2610826154163225,0.9569763253992496,0.1377950207204044,2021,-1.0,2021Q2
2024-05-02 00:00:00-04:00,ZS,below_200sma,1.0272413231860633,43.39274955171787,-0.30816302442100635,0.025060941720888907,0.32165341360152766,2024,-0.8,2024Q2
2021-05-13 00:00:00-04:00,OGI,down_50_from_high,1.076923210161604,44.26229380049133,-0.5949999888737997,-0.07818932181101179,-0.5267489940060786,2021,-0.3484223182415684,2021Q2
2021-07-30 00:00:00-04:00,OGI,down_50_from_high,1.0468749563442534,49.09090252290264,-0.5633333524068197,-0.4656488407214583,-0.5916030155765599,2021,2.8804070060121525,2021Q3
2021-10-01 00:00:00-04:00,OGI,down_50_from_high,1.1619048419182572,35.29411558461457,-0.621666669845581,-0.25991191116124557,-0.6035242362465563,2021,1.1659325930103799,2021Q4
2023-01-30 00:00:00-05:00,TAL,deep_oversold,2.099999900658929,21.943590630496615,-0.26190475064160146,0.05510750594876779,0.4301075620284063,2023,-0.95,2023Q1
2023-04-25 00:00:00-04:00,TAL,below_200sma,1.0709220889492395,33.47457952452862,-0.42063490111210916,0.7414383237280042,1.2859589097020683,2023,-1.0,2023Q2
2003-08-14 00:00:00-04:00,ALGN,deep_oversold,3.6872428108705915,28.819445421758374,-0.20349649011176463,0.7813872084228781,0.245829600760461,2003,-1.0,2003Q3
2004-03-03 00:00:00-05:00,ALGN,deep_oversold,3.1892471274663636,29.707094104573045,-0.10601199064865256,-0.21149897240121296,-0.6124229790475594,2004,0.7624914366767748,2004Q1
2007-08-24 00:00:00-04:00,ALGN,deep_oversold,3.030981119956719,29.236272775525478,-0.1542073086098983,-0.4440648840585316,-0.46114432773494207,2007,2.7005407004877635,2007Q3
2007-08-16 00:00:00-04:00,ICE,below_200sma,1.1281846784673508,29.110984691436954,-0.2381459251814418,0.022085073899922536,-0.32857151705034116,2007,-0.8,2007Q3
2003-10-17 00:00:00-04:00,BBBY,below_200sma,1.9203539524262099,40.449439887822194,-0.2711209627613099,1.6234849673110063,2.452272754037348,2003,-1.0,2003Q4
2005-01-03 00:00:00-05:00,BBBY,deep_oversold,2.439394144738468,24.88864949089931,-0.13438528350548043,-0.4309585592810776,-0.5830168616220488,2005,2.5913213273423135,2005Q1
2013-04-16 00:00:00-04:00,BBBY,below_200sma,1.2334630039758387,35.31156976123913,-0.30424245198567706,1.5592334784225361,0.491289331175216,2013,-1.0,2013Q2
2013-08-07 00:00:00-04:00,BBBY,deep_oversold,2.53183990326503,28.287197831298656,-0.14355162374977856,-0.35525879886330936,-0.4150250413534826,2013,1.960489990527578,2013Q3
2018-02-08 00:00:00-05:00,BBBY,deep_oversold,2.136627812202462,26.855475247428103,-0.3791714635715732,-0.2845227446106531,-0.6587581170145466,2018,1.3710228717554425,2018Q1
2018-04-04 00:00:00-04:00,BBBY,down_50_from_high,1.066666755123415,25.430207507909486,-0.589758332567321,-0.25525952031762245,-0.5262272463750748,2018,1.1271626693135204,2018Q2
2018-07-02 00:00:00-04:00,BBBY,down_50_from_high,1.0828222301844606,37.63144028362601,-0.6093210567685766,-0.5837997114313609,-0.564653920446878,2018,3.864997595261341,2018Q3
2020-09-04 00:00:00-04:00,BBBY,deep_oversold,2.988165860783636,12.282531057591768,-0.44898625168382145,0.007418397458166526,0.04317501434473292,2020,-0.8,2020Q3
2020-10-27 00:00:00-04:00,BBBY,deep_oversold,5.5754547119140625,29.370401381160192,-0.4086821287482784,0.02958660770736543,0.0667772944667746,2020,-0.8,2020Q4
2021-01-04 00:00:00-05:00,BBBY,down_50_from_high,5.859916618971929,42.17775243898292,-0.5956507586014531,0.792559751379839,0.21209061610678437,2021,-1.0,2021Q1
2021-04-01 00:00:00-04:00,BBBY,below_200sma,14.165561537832396,46.74862707372059,-0.4383584277334729,0.13420671950901797,-0.3593886422631162,2021,-0.95,2021Q2
1989-11-15 00:00:00-05:00,VLO,below_200sma,1.0016939133939724,49.16340378024655,-0.24439392102402333,0.08890764401969364,0.4403204526370297,1989,-0.95,1989Q4
1989-10-30 00:00:00-05:00,IPG,deep_oversold,4.0760427836321105,29.62874167641108,-0.10962853625792457,-0.09443301921934744,-0.08134198812120796,1989,-0.21305817317210468,1989Q4
2011-05-19 00:00:00-04:00,JKS,below_200sma,2.042502864993702,41.131110398008495,-0.33787255924692655,-0.7469926362166478,-0.8323632051028282,2011,5.224938635138732,2011Q2
2013-12-12 00:00:00-05:00,JKS,deep_oversold,3.083860761789513,28.313251877563488,-0.2384183784982405,0.033707923053562405,-0.24099184661803819,2013,-0.8,2013Q4
2014-02-04 00:00:00-05:00,JKS,deep_oversold,2.68741708059472,25.014851092006495,-0.24450470915612946,-0.08872123984714775,-0.2708333624978435,2014,-0.2606563346071021,2014Q1
2014-05-08 00:00:00-04:00,JKS,below_200sma,3.166394747436744,43.598050859785296,-0.30691987053047926,-0.10493344104842695,0.1002349086665768,2014,-0.12555465792977544,2014Q2
2014-07-08 00:00:00-04:00,JKS,below_200sma,1.4806984987153475,41.27908588586795,-0.2675711723708106,-0.3404965112082431,-0.1419045141220321,2014,1.8374709267353593,2014Q3
2021-03-18 00:00:00-04:00,JKS,down_50_from_high,2.4004796000468036,40.0090754087656,-0.5141062077746492,0.10343197095387824,0.17465914286521111,2021,-0.95,2021Q1
2021-04-01 00:00:00-04:00,JKS,down_50_from_high,2.1286764337138018,39.86346041017404,-0.5139919868326978,0.07661575314530045,0.13490005242391923,2021,-0.95,2021Q2
2021-07-27 00:00:00-04:00,JKS,below_200sma,1.2789549921698984,34.878154893442456,-0.47184466873622516,-0.11245674225822766,0.37564884133704846,2021,-0.06286048118143614,2021Q3
2025-03-19 00:00:00-04:00,MVST,down_50_from_high,1.3049001508614113,30.392155373201675,-0.5381818251176314,1.7086615030583285,,2025,-1.0,2025Q1
1994-02-01 00:00:00-05:00,MTCH,below_200sma,1.1463421156937668,44.64284651181251,-0.46341447107655825,0.0,-0.15909050345175957,1994,-0.8,1994Q1
1994-04-19 00:00:00-04:00,MTCH,below_200sma,1.444444856036439,46.34146143135587,-0.46341447107655825,0.06818193298535102,-0.11363630240781275,1994,-0.95,1994Q2
1996-01-02 00:00:00-05:00,MTCH,deep_oversold,2.2804889496719998,23.809617887635937,-0.1460316892861914,-0.113382927067334,-0.2713755375818725,1996,-0.05514227443888335,1996Q1
1996-04-09 00:00:00-04:00,MTCH,below_200sma,2.0193549423229085,39.13041657607163,-0.257142789944174,-0.17948724767991975,-0.21794911736333977,1996,0.4957270639993313,1996Q2
