date,ticker,old_lev,new_lev,reason
1981-03-19,NIKKEI,1.5,1.5,LEVERAGE UP to 1.5x: 12m=9.2% | GoldenX
1981-03-19,DXY,1.0,1.0,DELEVERAGE: Short-term reversal -3.5%
1981-03-20,NIKKEI,1.0,1.0,DELEVERAGE: Vol spike ATR 33.67 vs entry 18.73
1981-03-23,NIKKEI,2.5,2.5,LEVERAGE UP to 2.5x: 12m=10.9% | 1m=2.7% | GoldenX
1981-03-24,NIKKEI,1.0,1.0,DELEVERAGE: Vol spike ATR 39.10 vs entry 18.73
1981-03-25,NIKKEI,2.5,2.5,LEVERAGE UP to 2.5x: 12m=11.3% | 1m=3.0% | GoldenX
1981-03-26,NIKKEI,1.0,1.0,DELEVERAGE: Vol spike ATR 37.19 vs entry 18.73
1981-03-26,DXY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=5.4% | 3m=7.1% | >5%>SMA200 | GoldenX
1981-03-27,NIKKEI,2.5,2.5,LEVERAGE UP to 2.5x: 12m=11.2% | 1m=2.6% | GoldenX
1981-03-30,SP500,1.0,1.0,DELEVERAGE: Pullback 2.1%
1981-03-30,NIKKEI,1.0,1.0,DELEVERAGE: Vol spike ATR 36.06 vs entry 18.73
1981-03-31,SP500,3.0,3.0,LEVERAGE UP to 3.0x: 12m=33.2% | Strong12m | 1m=3.0% | >5%>SMA200 | GoldenX
1981-03-31,NIKKEI,2.5,2.5,LEVERAGE UP to 2.5x: 12m=12.2% | 1m=2.5% | GoldenX
1981-04-01,NIKKEI,1.0,1.0,DELEVERAGE: Vol spike ATR 36.93 vs entry 18.73
1981-04-02,NIKKEI,3.0,3.0,LEVERAGE UP to 3.0x: 12m=14.5% | 3m=5.0% | 1m=4.0% | >5%>SMA200 | GoldenX
1981-04-06,SP500,1.0,1.0,DELEVERAGE: Pullback 2.3%
1981-04-06,NIKKEI,1.0,1.0,DELEVERAGE: Vol spike ATR 26.66 vs entry 18.73
1981-04-07,NIKKEI,3.0,3.0,LEVERAGE UP to 3.0x: 12m=13.6% | 1m=5.5% | >5%>SMA200 | GoldenX
1981-04-08,SP500,3.0,3.0,LEVERAGE UP to 3.0x: 12m=30.3% | Strong12m | 1m=3.0% | GoldenX
1981-04-13,SP500,1.0,1.0,DELEVERAGE: Pullback 2.9%
1981-04-15,SP500,2.5,2.5,LEVERAGE UP to 2.5x: 12m=32.1% | Strong12m | GoldenX
1981-04-21,SP500,1.0,1.0,DELEVERAGE: Pullback 2.1%
1981-04-22,SP500,2.5,2.5,LEVERAGE UP to 2.5x: 12m=29.7% | Strong12m | GoldenX
1981-04-23,SP500,1.0,1.0,DELEVERAGE: Pullback 2.3%
1981-04-24,SP500,2.5,2.5,LEVERAGE UP to 2.5x: 12m=29.4% | Strong12m | GoldenX
1981-04-27,NIKKEI,3.0,3.0,LEVERAGE UP to 3.0x: 12m=11.6% | 1m=3.9% | >5%>SMA200 | GoldenX
1981-04-28,SP500,1.0,1.0,DELEVERAGE: Pullback 2.0%
1981-05-05,SP500,1.0,1.0,DELEVERAGE: Short-term reversal -3.8%
1981-05-22,NIKKEI,3.0,3.0,LEVERAGE UP to 3.0x: 12m=12.0% | 3m=5.9% | >5%>SMA200 | GoldenX
1981-05-27,SP500,2.5,2.5,LEVERAGE UP to 2.5x: 12m=20.1% | Strong12m | GoldenX
1981-06-02,SP500,1.0,1.0,DELEVERAGE: Pullback 2.4%
1981-06-02,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -2.2%
1981-06-03,NIKKEI,1.5,1.5,LEVERAGE UP to 1.5x: 12m=9.2% | GoldenX
1981-06-09,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -2.3%
1981-06-10,NIKKEI,2.5,2.5,LEVERAGE UP to 2.5x: 12m=10.1% | 3m=6.0% | GoldenX
1981-06-11,SP500,3.0,3.0,LEVERAGE UP to 3.0x: 12m=15.3% | Strong12m | 1m=2.3% | GoldenX
1981-06-11,NIKKEI,3.0,3.0,LEVERAGE UP to 3.0x: 12m=11.0% | 3m=7.4% | 1m=2.4% | GoldenX
1981-06-16,SP500,1.0,1.0,DELEVERAGE: Mom decay 13.8% vs peak 24.8%
1981-06-17,SP500,1.5,1.5,LEVERAGE UP to 1.5x: 12m=14.9% | GoldenX
1981-06-18,SP500,1.0,1.0,DELEVERAGE: Mom decay 13.2% vs peak 24.8%
1981-06-23,SP500,2.5,2.5,LEVERAGE UP to 2.5x: 12m=16.5% | Strong12m | GoldenX
1981-06-25,SP500,1.0,1.0,DELEVERAGE: Mom decay 13.8% vs peak 24.8%
1981-07-01,NASDAQ,1.0,1.0,DELEVERAGE: Short-term reversal -2.3%
1981-07-07,NASDAQ,1.0,1.0,DELEVERAGE: Short-term reversal -6.0%
1981-07-21,NASDAQ,1.0,1.0,DELEVERAGE: Short-term reversal -5.4%
1981-07-23,NASDAQ,1.0,1.0,DELEVERAGE: Short-term reversal -5.8%
1981-07-31,NASDAQ,2.5,2.5,LEVERAGE UP to 2.5x: 12m=23.2% | Strong12m | GoldenX
1981-08-07,NIKKEI,3.0,3.0,LEVERAGE UP to 3.0x: 12m=17.4% | Strong12m | 3m=6.5% | >5%>SMA200 | GoldenX
1981-08-14,SP500,1.0,1.0,DELEVERAGE: Mom decay 5.8% vs peak 9.9%
1981-08-26,NASDAQ,1.0,1.0,DELEVERAGE: Short-term reversal -5.3%
1981-09-01,DXY,1.0,1.0,DELEVERAGE: Short-term reversal -2.9%
1981-09-03,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -2.7%
1981-09-04,NASDAQ,1.0,1.0,DELEVERAGE: Mom decay 2.2% vs peak 3.8%
1981-09-08,DXY,1.0,1.0,DELEVERAGE: Short-term reversal -2.8%
1981-09-08,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -4.8%
1981-09-09,NASDAQ,1.0,1.0,DELEVERAGE: Mom decay -0.0% vs peak 0.2%
1981-09-16,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -6.4%
1981-09-16,DXY,1.0,1.0,DELEVERAGE: Short-term reversal -4.9%
1981-09-18,DXY,1.0,1.0,DELEVERAGE: Short-term reversal -5.5%
1981-09-22,DXY,1.0,1.0,DELEVERAGE: Short-term reversal -4.0%
1981-09-23,DXY,2.5,2.5,LEVERAGE UP to 2.5x: 12m=23.8% | Strong12m | GoldenX
1981-09-24,DXY,1.0,1.0,DELEVERAGE: Short-term reversal -4.4%
1981-09-25,DXY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=25.6% | Strong12m | >5%>SMA200 | GoldenX
1981-09-25,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -5.8%
1981-09-28,DXY,1.0,1.0,DELEVERAGE: Short-term reversal -2.6%
1981-09-29,DXY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=25.1% | Strong12m | >5%>SMA200 | GoldenX
1981-09-30,DXY,1.0,1.0,DELEVERAGE: Short-term reversal -2.3%
1981-09-30,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -3.5%
1981-10-01,DXY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=25.1% | Strong12m | >5%>SMA200 | GoldenX
1981-10-06,NIKKEI,1.5,1.5,LEVERAGE UP to 1.5x: 12m=6.1% | GoldenX
1981-10-06,DXY,1.0,1.0,DELEVERAGE: Short-term reversal -2.7%
1981-10-13,DXY,1.0,1.0,DELEVERAGE: Short-term reversal -4.1%
1981-10-16,DXY,2.5,2.5,LEVERAGE UP to 2.5x: 12m=23.2% | Strong12m | GoldenX
1981-10-16,NIKKEI,1.0,1.0,DELEVERAGE: Mom decay 1.0% vs peak 3.1%
1981-10-21,DXY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=23.3% | Strong12m | 1m=3.3% | GoldenX
1981-10-22,NIKKEI,1.0,1.0,DELEVERAGE: Mom decay 0.7% vs peak 1.4%
1981-10-29,NIKKEI,1.5,1.5,LEVERAGE UP to 1.5x: 12m=4.4% | GoldenX
1981-11-04,DXY,1.0,1.0,DELEVERAGE: Short-term reversal -2.0%
1981-11-11,NASDAQ,1.0,1.0,DELEVERAGE: Mom decay 1.1% vs peak 3.5%
1981-11-12,NASDAQ,1.5,1.5,LEVERAGE UP to 1.5x: 12m=0.4% | 1m=6.1%
1981-11-13,NASDAQ,1.0,1.0,DELEVERAGE: Mom decay -0.8% vs peak 3.5%
1981-11-25,DXY,1.0,1.0,DELEVERAGE: Short-term reversal -3.2%
1981-12-14,DXY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=15.0% | Strong12m | 1m=2.0% | GoldenX
1981-12-17,NASDAQ,1.0,1.0,DELEVERAGE: Mom decay -0.2% vs peak 0.6%
1982-01-19,DXY,1.0,1.0,DELEVERAGE: Vol spike ATR 0.43 vs entry 0.30
1982-01-20,DXY,1.5,1.5,LEVERAGE UP to 1.5x: 12m=17.6% | Strong12m
1982-01-22,DXY,1.0,1.0,DELEVERAGE: Vol spike ATR 0.43 vs entry 0.30
1982-01-22,NIKKEI,1.0,1.0,DELEVERAGE: Vol spike ATR 25.58 vs entry 17.98
1982-01-25,DXY,2.5,2.5,LEVERAGE UP to 2.5x: 12m=18.6% | Strong12m | 1m=2.7%
1982-01-25,NIKKEI,3.0,3.0,LEVERAGE UP to 3.0x: 12m=8.1% | 3m=9.0% | 1m=3.4% | GoldenX
1982-01-26,NIKKEI,1.0,1.0,DELEVERAGE: Vol spike ATR 31.88 vs entry 17.98
1982-01-27,NIKKEI,3.0,3.0,LEVERAGE UP to 3.0x: 12m=9.1% | 3m=9.1% | 1m=3.4% | GoldenX
1982-01-28,NIKKEI,1.0,1.0,DELEVERAGE: Vol spike ATR 36.01 vs entry 17.98
1982-01-29,NIKKEI,3.0,3.0,LEVERAGE UP to 3.0x: 12m=8.7% | 3m=8.8% | 1m=3.1% | GoldenX
1982-02-01,NIKKEI,1.0,1.0,DELEVERAGE: Vol spike ATR 34.72 vs entry 17.98
1982-02-09,DXY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=15.9% | Strong12m | 3m=5.3% | 1m=3.8%
1982-02-26,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -4.8%
1982-03-02,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -7.7%
1982-03-03,NIKKEI,1.5,1.5,LEVERAGE UP to 1.5x: 12m=4.6% | GoldenX
1982-03-05,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -7.3%
1982-03-10,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -6.3%
1982-03-15,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -8.0%
1982-03-18,DXY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=18.0% | Strong12m | 3m=6.8% | GoldenX
1982-04-30,DXY,1.0,1.0,DELEVERAGE: Short-term reversal -2.2%
1982-05-06,DXY,1.0,1.0,DELEVERAGE: Short-term reversal -3.7%
1982-05-10,DXY,1.0,1.0,DELEVERAGE: Short-term reversal -4.8%
1982-05-14,NIKKEI,1.0,1.0,DELEVERAGE: Mom decay 0.3% vs peak 1.4%
1982-05-25,NIKKEI,1.0,1.0,DELEVERAGE: Mom decay 0.8% vs peak 2.8%
1982-06-04,DXY,2.5,2.5,LEVERAGE UP to 2.5x: 12m=7.0% | 1m=2.1% | GoldenX
1982-06-08,DXY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=5.8% | 1m=4.4% | >5%>SMA200 | GoldenX
1982-06-14,DXY,1.0,1.0,DELEVERAGE: Vol spike ATR 0.58 vs entry 0.36
1982-06-15,DXY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=9.0% | 1m=5.8% | >5%>SMA200 | GoldenX
1982-06-16,DXY,1.0,1.0,DELEVERAGE: Vol spike ATR 0.56 vs entry 0.36
1982-06-17,DXY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=12.2% | 1m=6.5% | >5%>SMA200 | GoldenX
1982-06-18,DXY,1.0,1.0,DELEVERAGE: Vol spike ATR 0.57 vs entry 0.36
1982-06-21,DXY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=12.4% | 3m=5.7% | 1m=7.4% | >5%>SMA200 | GoldenX
1982-07-26,DXY,1.0,1.0,DELEVERAGE: Short-term reversal -2.1%
1982-07-29,DXY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=7.8% | 3m=6.2% | >5%>SMA200 | GoldenX
1982-08-30,DXY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=8.8% | 3m=6.1% | >5%>SMA200 | GoldenX
1982-09-09,SP500,1.0,1.0,DELEVERAGE: Mom decay 1.5% vs peak 3.2%
1982-09-29,NASDAQ,1.0,1.0,DELEVERAGE: Mom decay 4.6% vs peak 7.8%
1982-10-01,SP500,1.0,1.0,DELEVERAGE: Mom decay 2.2% vs peak 4.7%
1982-10-06,NASDAQ,3.0,3.0,LEVERAGE UP to 3.0x: 12m=1.7% | 3m=15.1% | 1m=6.1% | >5%>SMA200
1982-10-06,SP500,3.0,3.0,LEVERAGE UP to 3.0x: 12m=3.8% | 3m=17.1% | 1m=3.8% | >5%>SMA200 | GoldenX
1982-10-07,NASDAQ,1.0,1.0,DELEVERAGE: Mom decay 2.4% vs peak 7.8%
1982-10-08,NASDAQ,3.0,3.0,LEVERAGE UP to 3.0x: 12m=4.0% | 3m=17.8% | 1m=8.8% | >5%>SMA200
1982-10-13,SP500,1.0,1.0,DELEVERAGE: Vol spike ATR 2.16 vs entry 1.54
1982-10-14,SP500,3.0,3.0,LEVERAGE UP to 3.0x: 12m=12.4% | 3m=21.2% | 1m=8.3% | >5%>SMA200 | GoldenX
1982-10-15,SP500,1.0,1.0,DELEVERAGE: Pullback 2.3%
1982-10-18,NASDAQ,1.0,1.0,DELEVERAGE: Vol spike ATR 1.67 vs entry 1.14
1982-10-18,SP500,3.0,3.0,LEVERAGE UP to 3.0x: 12m=14.9% | 3m=22.6% | 1m=11.6% | >5%>SMA200 | GoldenX
1982-10-19,NASDAQ,3.0,3.0,LEVERAGE UP to 3.0x: 12m=8.5% | 3m=21.0% | 1m=11.5% | >5%>SMA200 | GoldenX
1982-10-19,SP500,1.0,1.0,DELEVERAGE: Vol spike ATR 2.49 vs entry 1.54
1982-10-20,NASDAQ,1.0,1.0,DELEVERAGE: Vol spike ATR 1.87 vs entry 1.14
1982-10-20,SP500,3.0,3.0,LEVERAGE UP to 3.0x: 12m=15.9% | Strong12m | 3m=24.9% | 1m=11.5% | >5%>SMA200 | GoldenX
1982-10-21,NASDAQ,3.0,3.0,LEVERAGE UP to 3.0x: 12m=11.4% | 3m=24.5% | 1m=13.6% | >5%>SMA200 | GoldenX
1982-10-21,SP500,1.0,1.0,DELEVERAGE: Vol spike ATR 2.65 vs entry 1.54
1982-10-22,NASDAQ,1.0,1.0,DELEVERAGE: Vol spike ATR 2.07 vs entry 1.14
1982-10-22,SP500,3.0,3.0,LEVERAGE UP to 3.0x: 12m=17.1% | Strong12m | 3m=25.8% | 1m=12.1% | >5%>SMA200 | GoldenX
1982-10-25,NASDAQ,3.0,3.0,LEVERAGE UP to 3.0x: 12m=10.4% | 3m=23.5% | 1m=11.8% | >5%>SMA200 | GoldenX
1982-10-29,NIKKEI,1.0,1.0,DELEVERAGE: Mom decay -0.0% vs peak 1.0%
1982-11-04,NIKKEI,1.5,1.5,LEVERAGE UP to 1.5x: 12m=2.6% | 1m=8.3%
1982-11-05,NIKKEI,1.0,1.0,DELEVERAGE: Mom decay 1.4% vs peak 2.6%
1982-11-08,NIKKEI,2.5,2.5,LEVERAGE UP to 2.5x: 12m=1.4% | 3m=6.5% | 1m=8.3%
1982-11-09,NIKKEI,1.0,1.0,DELEVERAGE: Mom decay 0.5% vs peak 2.6%
1982-11-10,NIKKEI,3.0,3.0,LEVERAGE UP to 3.0x: 12m=1.5% | 3m=10.2% | 1m=4.4% | >5%>SMA200
1982-11-12,SP500,1.0,1.0,DELEVERAGE: Pullback 2.4%
1982-11-25,NIKKEI,1.0,1.0,DELEVERAGE: Mom decay 2.2% vs peak 3.8%
1982-11-26,NIKKEI,3.0,3.0,LEVERAGE UP to 3.0x: 12m=3.1% | 3m=11.3% | 1m=9.6% | >5%>SMA200 | GoldenX
1982-11-29,SP500,1.0,1.0,DELEVERAGE: Mom decay 6.2% vs peak 10.4%
1982-11-30,SP500,3.0,3.0,LEVERAGE UP to 3.0x: 12m=9.9% | 3m=15.9% | 1m=3.6% | >5%>SMA200 | GoldenX
1982-12-01,DXY,1.0,1.0,DELEVERAGE: Short-term reversal -3.0%
1982-12-03,SP500,1.0,1.0,DELEVERAGE: Short-term reversal -2.9%
1982-12-06,SP500,3.0,3.0,LEVERAGE UP to 3.0x: 12m=13.2% | 3m=16.8% | >5%>SMA200 | GoldenX
1982-12-06,DXY,1.0,1.0,DELEVERAGE: Short-term reversal -3.9%
1982-12-09,SP500,1.0,1.0,DELEVERAGE: Short-term reversal -2.1%
1982-12-10,SP500,3.0,3.0,LEVERAGE UP to 3.0x: 12m=11.7% | 3m=14.2% | >5%>SMA200 | GoldenX
1982-12-15,DXY,1.0,1.0,DELEVERAGE: Short-term reversal -4.0%
1982-12-21,DXY,1.0,1.0,DELEVERAGE: Short-term reversal -3.9%
1982-12-27,NIKKEI,1.0,1.0,DELEVERAGE: Vol spike ATR 46.92 vs entry 32.53
1982-12-28,NIKKEI,3.0,3.0,LEVERAGE UP to 3.0x: 12m=4.9% | 3m=14.9% | >5%>SMA200 | GoldenX
1982-12-28,DXY,1.0,1.0,DELEVERAGE: Short-term reversal -3.8%
1983-01-04,DXY,1.0,1.0,DELEVERAGE: Short-term reversal -2.6%
1983-01-04,NASDAQ,1.0,1.0,DELEVERAGE: Short-term reversal -2.3%
1983-01-06,NASDAQ,3.0,3.0,LEVERAGE UP to 3.0x: 12m=23.2% | Strong12m | 3m=21.0% | >5%>SMA200 | GoldenX
1983-01-06,DXY,1.0,1.0,DELEVERAGE: Short-term reversal -2.8%
1983-01-19,DXY,1.5,1.5,LEVERAGE UP to 1.5x: 12m=10.8% | GoldenX
1983-01-24,DXY,1.0,1.0,DELEVERAGE: Vol spike ATR 0.60 vs entry 0.40
1983-02-02,DXY,2.5,2.5,LEVERAGE UP to 2.5x: 12m=11.7% | 1m=4.9% | GoldenX
1983-03-22,NIKKEI,3.0,3.0,LEVERAGE UP to 3.0x: 12m=16.6% | Strong12m | 3m=5.1% | 1m=2.9% | >5%>SMA200 | GoldenX
1983-04-15,NASDAQ,1.0,1.0,DELEVERAGE: Vol spike ATR 1.70 vs entry 1.16
1983-04-18,NASDAQ,3.0,3.0,LEVERAGE UP to 3.0x: 12m=55.5% | Strong12m | 3m=14.4% | 1m=7.1% | >5%>SMA200 | GoldenX
1983-04-19,NASDAQ,1.0,1.0,DELEVERAGE: Vol spike ATR 1.71 vs entry 1.16
1983-04-20,NASDAQ,3.0,3.0,LEVERAGE UP to 3.0x: 12m=55.1% | Strong12m | 3m=16.2% | 1m=6.9% | >5%>SMA200 | GoldenX
1983-04-21,NASDAQ,1.0,1.0,DELEVERAGE: Vol spike ATR 1.92 vs entry 1.16
1983-04-22,NASDAQ,3.0,3.0,LEVERAGE UP to 3.0x: 12m=55.3% | Strong12m | 3m=18.3% | 1m=7.2% | >5%>SMA200 | GoldenX
1983-04-25,NASDAQ,1.0,1.0,DELEVERAGE: Vol spike ATR 2.02 vs entry 1.16
1983-04-26,NASDAQ,3.0,3.0,LEVERAGE UP to 3.0x: 12m=55.8% | Strong12m | 3m=20.5% | 1m=6.4% | >5%>SMA200 | GoldenX
1983-04-27,NASDAQ,1.0,1.0,DELEVERAGE: Vol spike ATR 2.01 vs entry 1.16
1983-04-28,NASDAQ,3.0,3.0,LEVERAGE UP to 3.0x: 12m=57.5% | Strong12m | 3m=18.5% | 1m=8.2% | >5%>SMA200 | GoldenX
1983-04-29,NASDAQ,1.0,1.0,DELEVERAGE: Vol spike ATR 2.01 vs entry 1.16
1983-05-02,NASDAQ,3.0,3.0,LEVERAGE UP to 3.0x: 12m=56.2% | Strong12m | 3m=17.0% | 1m=7.3% | >5%>SMA200 | GoldenX
1983-06-01,DXY,2.5,2.5,LEVERAGE UP to 2.5x: 12m=9.9% | 1m=2.2% | GoldenX
1983-06-02,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -2.1%
1983-06-07,SP500,1.0,1.0,DELEVERAGE: Short-term reversal -2.0%
1983-06-08,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -2.6%
1983-06-09,SP500,1.0,1.0,DELEVERAGE: Short-term reversal -2.5%
1983-06-10,DXY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=9.0% | 3m=5.4% | 1m=3.7% | GoldenX
1983-06-13,SP500,3.0,3.0,LEVERAGE UP to 3.0x: 12m=50.3% | Strong12m | 3m=9.3% | >5%>SMA200 | GoldenX
1983-06-16,NIKKEI,3.0,3.0,LEVERAGE UP to 3.0x: 12m=19.5% | Strong12m | 3m=6.6% | >5%>SMA200 | GoldenX
1983-06-20,NIKKEI,1.0,1.0,DELEVERAGE: Vol spike ATR 32.75 vs entry 23.37
1983-06-21,NIKKEI,3.0,3.0,LEVERAGE UP to 3.0x: 12m=21.5% | Strong12m | 3m=6.8% | 1m=3.2% | >5%>SMA200 | GoldenX
1983-06-22,NIKKEI,1.0,1.0,DELEVERAGE: Vol spike ATR 33.85 vs entry 23.37
1983-06-23,NIKKEI,3.0,3.0,LEVERAGE UP to 3.0x: 12m=23.4% | Strong12m | 3m=6.0% | 1m=2.7% | >5%>SMA200 | GoldenX
1983-06-24,NIKKEI,1.0,1.0,DELEVERAGE: Vol spike ATR 36.24 vs entry 23.37
1983-06-27,NIKKEI,3.0,3.0,LEVERAGE UP to 3.0x: 12m=24.9% | Strong12m | 3m=7.2% | 1m=3.3% | >5%>SMA200 | GoldenX
1983-07-15,NASDAQ,1.0,1.0,DELEVERAGE: Short-term reversal -2.8%
1983-07-18,SP500,1.0,1.0,DELEVERAGE: Short-term reversal -3.1%
1983-07-19,NASDAQ,1.0,1.0,DELEVERAGE: Short-term reversal -4.6%
1983-07-20,SP500,3.0,3.0,LEVERAGE UP to 3.0x: 12m=51.9% | Strong12m | 3m=5.3% | >5%>SMA200 | GoldenX
1983-07-20,NASDAQ,3.0,3.0,LEVERAGE UP to 3.0x: 12m=84.1% | Strong12m | 3m=11.2% | >5%>SMA200 | GoldenX
1983-07-21,NASDAQ,1.0,1.0,DELEVERAGE: Short-term reversal -2.0%
1983-07-22,NASDAQ,3.0,3.0,LEVERAGE UP to 3.0x: 12m=87.1% | Strong12m | 3m=11.1% | >5%>SMA200 | GoldenX
1983-07-26,NASDAQ,1.0,1.0,DELEVERAGE: Short-term reversal -2.6%
1983-08-01,DXY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=10.1% | 3m=6.3% | 1m=3.8% | >5%>SMA200 | GoldenX
1983-08-01,SP500,1.0,1.0,DELEVERAGE: Short-term reversal -3.3%
1983-08-01,NASDAQ,1.0,1.0,DELEVERAGE: Short-term reversal -5.2%
1983-08-02,DXY,1.0,1.0,DELEVERAGE: Vol spike ATR 0.44 vs entry 0.31
1983-08-03,DXY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=7.8% | 3m=6.3% | 1m=2.5% | >5%>SMA200 | GoldenX
1983-08-05,DXY,1.0,1.0,DELEVERAGE: Vol spike ATR 0.43 vs entry 0.31
1983-08-08,DXY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=7.7% | 3m=7.8% | 1m=3.5% | >5%>SMA200 | GoldenX
1983-08-09,NASDAQ,1.0,1.0,DELEVERAGE: Short-term reversal -8.2%
1983-08-10,DXY,1.0,1.0,DELEVERAGE: Vol spike ATR 0.50 vs entry 0.31
1983-08-11,DXY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=8.8% | 3m=9.0% | 1m=4.4% | >5%>SMA200 | GoldenX
1983-08-12,DXY,1.0,1.0,DELEVERAGE: Vol spike ATR 0.48 vs entry 0.31
1983-08-15,DXY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=8.1% | 3m=7.5% | 1m=3.2% | >5%>SMA200 | GoldenX
1983-08-15,NASDAQ,3.0,3.0,LEVERAGE UP to 3.0x: 12m=86.0% | Strong12m | >5%>SMA200 | GoldenX
1983-08-16,NASDAQ,1.0,1.0,DELEVERAGE: Short-term reversal -3.4%
1983-08-17,NASDAQ,3.0,3.0,LEVERAGE UP to 3.0x: 12m=82.4% | Strong12m | >5%>SMA200 | GoldenX
1983-08-18,NASDAQ,1.0,1.0,DELEVERAGE: Short-term reversal -5.4%
1983-08-24,NASDAQ,1.0,1.0,DELEVERAGE: Short-term reversal -9.2%
1983-08-25,SP500,1.0,1.0,DELEVERAGE: Short-term reversal -4.0%
1983-08-26,NASDAQ,1.0,1.0,DELEVERAGE: Short-term reversal -5.9%
1983-08-31,DXY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=9.0% | 3m=5.1% | >5%>SMA200 | GoldenX
1983-09-02,SP500,3.0,3.0,LEVERAGE UP to 3.0x: 12m=35.9% | Strong12m | 1m=2.3% | >5%>SMA200 | GoldenX
1983-09-02,NASDAQ,3.0,3.0,LEVERAGE UP to 3.0x: 12m=64.7% | Strong12m | >5%>SMA200 | GoldenX
1983-10-06,DXY,1.0,1.0,DELEVERAGE: Short-term reversal -2.7%
1983-10-11,DXY,1.0,1.0,DELEVERAGE: Short-term reversal -2.4%
1983-10-13,NASDAQ,1.0,1.0,DELEVERAGE: Short-term reversal -2.6%
1983-10-20,NASDAQ,1.0,1.0,DELEVERAGE: Short-term reversal -7.3%
1983-10-21,DXY,1.0,1.0,DELEVERAGE: Short-term reversal -2.1%
1983-10-21,SP500,1.0,1.0,DELEVERAGE: Short-term reversal -2.2%
1983-10-25,NASDAQ,1.0,1.0,DELEVERAGE: Short-term reversal -8.3%
1983-11-01,NASDAQ,1.0,1.0,DELEVERAGE: Short-term reversal -7.3%
1983-11-03,SP500,1.0,1.0,DELEVERAGE: Short-term reversal -2.6%
1983-11-04,DXY,1.5,1.5,LEVERAGE UP to 1.5x: 12m=3.0% | GoldenX
1983-11-07,DXY,2.5,2.5,LEVERAGE UP to 2.5x: 12m=3.9% | 1m=2.5% | GoldenX
1983-11-08,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -2.2%
1983-11-08,NASDAQ,1.0,1.0,DELEVERAGE: Short-term reversal -9.4%
1983-11-09,SP500,1.0,1.0,DELEVERAGE: Short-term reversal -3.7%
1983-11-11,NASDAQ,1.5,1.5,LEVERAGE UP to 1.5x: 12m=20.8% | Strong12m
1983-11-11,SP500,2.5,2.5,LEVERAGE UP to 2.5x: 12m=21.4% | Strong12m | GoldenX
1983-11-11,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -2.7%
1983-11-14,NASDAQ,1.0,1.0,DELEVERAGE: Short-term reversal -3.5%
1983-11-15,NASDAQ,1.5,1.5,LEVERAGE UP to 1.5x: 12m=22.5% | Strong12m
1983-11-15,SP500,1.0,1.0,DELEVERAGE: Short-term reversal -3.0%
1983-11-16,SP500,2.5,2.5,LEVERAGE UP to 2.5x: 12m=20.1% | Strong12m | GoldenX
1983-11-16,NIKKEI,3.0,3.0,LEVERAGE UP to 3.0x: 12m=24.5% | Strong12m | >5%>SMA200 | GoldenX
1983-11-22,NASDAQ,2.5,2.5,LEVERAGE UP to 2.5x: 12m=25.4% | Strong12m | 1m=2.8%
1983-11-29,SP500,3.0,3.0,LEVERAGE UP to 3.0x: 12m=21.0% | Strong12m | 1m=2.8% | GoldenX
1983-12-05,NIKKEI,3.0,3.0,LEVERAGE UP to 3.0x: 12m=19.7% | Strong12m | >5%>SMA200 | GoldenX
