Entry,Exit,Ticker,MaxLev,PnL%,Reason
2018-05-07,2018-05-17,CORN,3.0,1.53,TRAIL
2018-04-10,2018-05-23,NIKKEI,2.0,8.22,TRAIL
2018-05-10,2018-05-23,HANGSENG,2.0,-0.47,TRAIL
2018-04-05,2018-05-24,XLE,3.0,23.27,TRAIL
2018-04-20,2018-05-24,FTSE,1.0,4.73,TRAIL
2018-04-23,2018-05-24,DAX,1.0,2.25,TRAIL
2018-05-08,2018-05-24,CRUDE,3.0,7.17,TRAIL
2018-05-24,2018-05-25,XLE,2.0,-5.2,STOP:-2.6%
2018-05-24,2018-05-25,CRUDE,3.0,-12.01,STOP:-4.0%
2018-04-24,2018-05-29,DOW,1.0,1.4,TRAIL
2018-05-01,2018-05-29,RUSSELL2000,2.0,9.46,TRAIL
2018-05-07,2018-05-29,SP500,1.0,0.64,TRAIL
2018-05-11,2018-05-29,XLF,1.0,-4.74,STOP:-4.7%
2018-05-23,2018-05-29,NIKKEI,1.0,-1.46,TRAIL
2018-05-17,2018-05-30,WHEAT,3.0,4.92,PULL:3.9%
2018-05-24,2018-05-30,CORN,2.0,-2.66,STOP:-2.7%
2018-05-25,2018-06-01,CRUDE,1.0,-3.05,STOP:-3.0%
2018-05-30,2018-06-04,WHEAT,1.0,-3.21,STOP:-3.2%
2018-05-30,2018-06-04,CORN,1.0,-3.24,STOP:-3.2%
2018-06-01,2018-06-04,BTC,1.0,-0.36,PULL:2.7%
2018-05-23,2018-06-05,COTTON,3.0,3.31,PULL:3.7%
2018-06-04,2018-06-13,HANGSENG,1.0,-0.88,TRAIL
2018-06-05,2018-06-13,WHEAT,2.0,2.55,PULL:3.4%
2018-06-04,2018-06-14,COPPER,1.0,2.88,TRAIL
2018-05-25,2018-06-15,XLE,2.0,0.12,TRAIL
2018-06-01,2018-06-15,CRUDE,2.0,-2.28,TRAIL
2018-06-13,2018-06-15,GOLD,1.0,-1.72,TRAIL
2018-06-14,2018-06-18,COPPER,1.0,-3.51,STOP:-3.5%
2018-05-30,2018-06-19,DOW,1.0,0.13,TRAIL
2018-06-04,2018-06-19,FTSE,1.0,-1.77,TRAIL
2018-06-13,2018-06-19,NIKKEI,1.0,-3.0,STOP:-3.0%
2018-06-15,2018-06-19,WHEAT,1.0,-4.35,STOP:-4.4%
2018-06-18,2018-06-19,COTTON,1.0,-4.58,STOP:-4.6%
2018-05-29,2018-06-21,RUSSELL2000,2.0,8.04,TRAIL
2018-05-29,2018-06-21,XLK,3.0,5.51,TRAIL
2018-05-30,2018-06-21,SP500,1.0,0.95,TRAIL
2018-05-24,2018-06-25,NASDAQ,2.0,1.45,TRAIL
2018-06-20,2018-06-25,WHEAT,1.0,-2.36,PULL:3.7%
2018-06-21,2018-06-25,RUSSELL2000,1.0,-1.86,TRAIL
2018-06-21,2018-06-25,XLK,1.0,-2.39,TRAIL
2018-05-14,2018-06-26,XLV,1.0,0.74,TRAIL
2018-06-20,2018-07-02,NATGAS,1.0,-3.44,STOP:-3.4%
2018-06-25,2018-07-02,NIKKEI,1.0,-2.36,TRAIL
2018-06-29,2018-07-02,WHEAT,1.0,-3.47,STOP:-3.5%
2018-07-07,2018-07-10,BTC,1.0,-7.69,STOP:-7.7%
2018-06-15,2018-07-11,CRUDE,3.0,24.53,TRAIL
2018-06-26,2018-07-11,RUSSELL2000,2.0,1.81,TRAIL
2018-07-10,2018-07-11,COTTON,1.0,-2.58,STOP:-2.6%
2018-06-15,2018-07-16,XLE,1.0,1.63,PULL:2.6%
2018-07-11,2018-07-16,CRUDE,1.0,-3.3,STOP:-3.3%
2018-07-13,2018-07-23,USDJPY,1.0,-1.43,TRAIL
2018-07-16,2018-07-23,CRUDE,1.0,-0.25,PULL:3.6%
2018-07-17,2018-07-25,BTC,1.0,11.75,PULL:2.9%
2018-06-26,2018-07-26,XLK,3.0,15.04,TRAIL
2018-06-29,2018-07-26,NASDAQ,2.0,9.1,TRAIL
2018-07-05,2018-07-27,XLV,2.0,7.48,TRAIL
2018-07-11,2018-07-27,RUSSELL2000,1.0,-1.21,TRAIL
2018-07-09,2018-07-30,SP500,1.0,0.66,TRAIL
2018-07-27,2018-07-31,BTC,1.0,-4.71,STOP:-4.7%
2018-07-11,2018-08-01,COTTON,3.0,13.44,TRAIL
2018-07-30,2018-08-01,CRUDE,1.0,-3.52,STOP:-3.5%
2018-06-20,2018-08-02,FTSE,1.0,-0.68,TRAIL
2018-07-26,2018-08-02,DAX,1.0,-2.05,TRAIL
2018-07-25,2018-08-03,XLE,1.0,-1.17,TRAIL
2018-08-01,2018-08-08,CRUDE,1.0,-1.06,PULL:3.2%
2018-08-01,2018-08-08,COTTON,2.0,-1.88,TRAIL
2018-07-13,2018-08-10,NIKKEI,1.0,-1.32,TRAIL
2018-07-23,2018-08-10,WHEAT,3.0,6.42,PULL:4.8%
2018-07-13,2018-08-13,DOW,1.0,0.67,TRAIL
2018-07-23,2018-08-13,XLF,1.0,-0.86,TRAIL
2018-08-08,2018-08-13,FTSE,1.0,-1.73,TRAIL
2018-07-31,2018-08-15,SP500,1.0,0.07,TRAIL
2018-08-08,2018-08-15,CRUDE,1.0,-2.88,STOP:-2.9%
2018-08-10,2018-08-15,WHEAT,2.0,-2.65,STOP:-2.7%
2018-08-15,2018-08-20,WHEAT,3.0,5.64,PULL:3.3%
2018-07-26,2018-08-21,DXY,1.0,0.54,TRAIL
2018-08-20,2018-08-21,WHEAT,2.0,-5.53,STOP:-2.8%
2018-08-03,2018-08-27,NATGAS,2.0,0.81,TRAIL
2018-08-21,2018-08-27,WHEAT,2.0,-5.31,STOP:-5.3%
2018-07-27,2018-09-04,XLV,2.0,9.28,TRAIL
2018-08-29,2018-09-04,WHEAT,1.0,-2.52,STOP:-2.5%
2018-08-02,2018-09-05,NASDAQ,3.0,7.4,TRAIL
2018-08-10,2018-09-05,XLK,3.0,5.5,TRAIL
2018-08-15,2018-09-05,CRUDE,2.0,11.41,TRAIL
2018-08-02,2018-09-06,RUSSELL2000,3.0,5.77,TRAIL
2018-08-16,2018-09-06,SP500,1.0,1.32,TRAIL
2018-08-29,2018-09-12,XLF,1.0,-1.78,TRAIL
2018-09-05,2018-09-13,CRUDE,2.0,-0.38,TRAIL
2018-08-16,2018-09-25,DOW,2.0,7.3,TRAIL
2018-09-19,2018-09-25,XLF,1.0,-1.02,TRAIL
2018-09-12,2018-09-26,RUSSELL2000,1.0,-1.4,TRAIL
2018-09-19,2018-09-27,WHEAT,1.0,-1.82,PULL:2.7%
2018-09-04,2018-10-04,XLV,3.0,8.89,TRAIL
2018-09-05,2018-10-04,NASDAQ,1.0,-1.45,TRAIL
2018-09-05,2018-10-04,XLK,3.0,1.79,TRAIL
2018-09-11,2018-10-04,NIKKEI,2.0,11.57,TRAIL
2018-09-13,2018-10-04,CRUDE,3.0,25.11,TRAIL
2018-09-26,2018-10-04,GBPUSD,1.0,-1.82,TRAIL
2018-09-27,2018-10-04,FTSE,1.0,-1.68,TRAIL
2018-09-11,2018-10-05,SP500,1.0,-0.08,TRAIL
2018-09-25,2018-10-05,NATGAS,3.0,1.98,PULL:2.7%
2018-10-04,2018-10-08,XLK,1.0,-2.37,TRAIL
2018-08-24,2018-10-09,USDJPY,1.0,1.55,TRAIL
2018-09-14,2018-10-10,XLE,2.0,4.33,TRAIL
2018-09-25,2018-10-10,DOW,1.0,-3.37,STOP:-3.4%
2018-10-04,2018-10-10,XLV,2.0,-4.7,TRAIL
2018-10-04,2018-10-10,CRUDE,2.0,-3.12,TRAIL
2018-10-04,2018-10-11,NIKKEI,1.0,-5.78,STOP:-5.8%
2018-10-10,2018-10-11,XLE,1.0,-3.38,STOP:-3.4%
2018-10-10,2018-10-11,CRUDE,1.0,-3.01,STOP:-3.0%
2018-10-05,2018-10-12,NATGAS,3.0,0.57,PULL:3.7%
2018-10-11,2018-10-17,CRUDE,1.0,-1.72,PULL:3.0%
2018-10-12,2018-10-18,NATGAS,2.0,2.34,TRAIL
2018-10-04,2018-10-19,CORN,1.0,-0.14,TRAIL
2018-10-04,2018-10-22,WHEAT,1.0,-1.93,PULL:3.2%
2018-10-18,2018-10-22,NATGAS,2.0,-3.75,PULL:3.4%
2018-10-17,2018-10-23,CRUDE,1.0,-4.76,STOP:-4.8%
2018-10-23,2018-10-31,CRUDE,1.0,-1.69,PULL:3.4%
2018-10-04,2018-11-07,DXY,1.0,0.26,TRAIL
2018-11-07,2018-11-12,DOW,1.0,-3.03,STOP:-3.0%
2018-11-07,2018-11-12,RUSSELL2000,1.0,-4.01,STOP:-4.0%
2018-11-07,2018-11-12,SP500,1.0,-3.12,STOP:-3.1%
2018-11-08,2018-11-12,XLK,1.0,-5.19,STOP:-5.2%
2018-11-07,2018-11-14,XLV,1.0,-3.06,STOP:-3.1%
2018-10-22,2018-11-15,NATGAS,3.0,86.04,TRAIL
2018-11-08,2018-11-16,DXY,1.0,-0.18,TRAIL
2018-11-06,2018-11-19,USDJPY,1.0,-0.46,TRAIL
2018-11-15,2018-11-20,NATGAS,3.0,36.03,PULL:3.8%
2018-11-20,2018-11-23,NATGAS,3.0,-4.75,STOP:-4.8%
2018-11-23,2018-12-03,NATGAS,3.0,2.16,PULL:8.0%
2018-11-23,2018-12-04,XLV,2.0,8.12,TRAIL
2018-11-28,2018-12-04,DOW,1.0,-1.34,PULL:3.1%
2018-11-28,2018-12-04,SP500,1.0,-1.59,TRAIL
2018-12-03,2018-12-04,NIKKEI,1.0,-2.39,TRAIL
2018-11-26,2018-12-06,WHEAT,2.0,-0.89,TRAIL
2018-12-03,2018-12-06,NATGAS,3.0,-0.83,PULL:2.9%
2018-12-04,2018-12-07,XLV,1.0,-2.92,STOP:-2.9%
2018-11-27,2018-12-10,USDJPY,1.0,-0.88,TRAIL
2018-12-06,2018-12-11,NATGAS,3.0,5.55,PULL:3.0%
2018-12-11,2018-12-12,NATGAS,3.0,-18.45,STOP:-6.1%
2018-12-12,2018-12-14,NATGAS,3.0,-22.41,STOP:-7.5%
2018-12-14,2018-12-17,NATGAS,2.0,-15.63,STOP:-7.8%
2018-12-07,2018-12-18,COTTON,1.0,-2.97,STOP:-3.0%
2018-12-07,2018-12-19,WHEAT,3.0,1.73,TRAIL
2018-12-17,2018-12-19,NATGAS,2.0,5.61,PULL:2.9%
2018-11-20,2018-12-20,DXY,1.0,-0.55,TRAIL
2018-12-19,2018-12-20,NATGAS,2.0,-7.68,STOP:-3.8%
2018-12-12,2018-12-21,USDJPY,1.0,-1.95,TRAIL
2018-12-20,2018-12-24,NATGAS,2.0,-3.24,STOP:-3.2%
2018-12-19,2018-12-26,WHEAT,1.0,-2.39,PULL:2.6%
2018-12-24,2018-12-28,NATGAS,2.0,-9.46,STOP:-4.7%
2018-12-28,2018-12-31,NATGAS,1.0,-10.99,STOP:-11.0%
2018-12-21,2019-01-07,DXY,1.0,-1.29,TRAIL
2018-12-12,2019-01-15,CORN,1.0,-1.33,TRAIL
2019-01-14,2019-01-15,NATGAS,1.0,-2.51,STOP:-2.5%
2019-01-15,2019-01-16,NATGAS,1.0,-3.34,STOP:-3.3%
2019-01-16,2019-01-22,NATGAS,1.0,-10.17,STOP:-10.2%
2018-12-17,2019-01-24,GOLD,1.0,2.54,TRAIL
2019-01-15,2019-01-28,XLV,1.0,-0.55,TRAIL
2019-01-18,2019-01-30,DXY,1.0,-1.04,TRAIL
2018-12-26,2019-02-07,WHEAT,1.0,0.64,PULL:2.7%
2019-01-18,2019-02-11,CORN,1.0,-2.36,TRAIL
2019-02-08,2019-02-21,GOLD,1.0,0.75,TRAIL
2019-02-04,2019-02-26,DXY,1.0,0.16,TRAIL
2019-02-05,2019-02-27,FTSE,1.0,-0.98,TRAIL
2019-01-31,2019-02-28,TNOTE10,1.0,-0.59,TRAIL
2019-02-05,2019-02-28,TBOND,1.0,-0.39,TRAIL
2019-01-31,2019-03-06,XLV,1.0,-0.41,TRAIL
2019-02-06,2019-03-06,DOW,1.0,1.12,TRAIL
2019-02-06,2019-03-06,RUSSELL2000,1.0,1.24,TRAIL
2019-02-04,2019-03-07,XLK,1.0,3.07,TRAIL
2019-02-05,2019-03-07,NASDAQ,1.0,0.26,TRAIL
2019-02-06,2019-03-07,SP500,1.0,0.63,TRAIL
2019-02-21,2019-03-07,NIKKEI,1.0,-0.04,TRAIL
2019-03-01,2019-03-08,XLE,1.0,-3.84,STOP:-3.8%
2019-03-05,2019-03-11,NATGAS,1.0,-3.88,STOP:-3.9%
2019-03-01,2019-03-13,DXY,1.0,0.02,TRAIL
2019-03-14,2019-03-20,DXY,1.0,-1.06,TRAIL
2019-02-13,2019-03-21,USDJPY,1.0,0.13,TRAIL
2019-03-12,2019-03-22,SP500,1.0,0.33,TRAIL
2019-03-12,2019-03-22,NASDAQ,1.0,0.68,TRAIL
2019-03-13,2019-03-22,XLV,1.0,-1.2,TRAIL
2019-03-18,2019-03-22,XLE,1.0,-1.43,PULL:2.7%
2019-03-19,2019-03-22,FTSE,1.0,-1.59,TRAIL
2019-03-11,2019-03-25,XLK,1.0,2.7,TRAIL
2019-03-22,2019-03-29,CORN,1.0,-5.75,STOP:-5.8%
2019-02-28,2019-04-01,TNOTE10,1.0,1.53,TRAIL
2019-03-07,2019-04-01,TBOND,1.0,1.19,TRAIL
2019-03-20,2019-04-09,DOW,2.0,3.15,TRAIL
2019-03-25,2019-04-12,XLV,1.0,-0.84,TRAIL
2019-04-01,2019-04-16,TBOND,1.0,-1.27,TRAIL
2019-04-02,2019-04-16,TNOTE10,1.0,-0.76,TRAIL
2019-03-26,2019-04-17,SUGAR,1.0,-1.91,TRAIL
2019-03-29,2019-04-18,XLE,1.0,1.62,TREND_REV
2019-04-03,2019-04-22,RUSSELL2000,1.0,-0.06,TRAIL
2019-03-29,2019-04-24,FTSE,2.0,5.29,TRAIL
2019-04-09,2019-04-25,DOW,2.0,2.38,TRAIL
2019-04-12,2019-04-25,HANGSENG,1.0,-1.2,TRAIL
2019-04-18,2019-04-25,SUGAR,1.0,-3.13,STOP:-3.1%
2019-03-22,2019-04-30,NASDAQ,2.0,11.85,TRAIL
2019-03-26,2019-04-30,DXY,1.0,0.76,TRAIL
2019-04-24,2019-04-30,FTSE,2.0,-1.43,TRAIL
2019-03-29,2019-05-01,SP500,2.0,6.3,TRAIL
2019-03-25,2019-05-02,XLK,2.0,13.97,TRAIL
2019-04-16,2019-05-07,XLF,2.0,0.51,TRAIL
2019-04-16,2019-05-07,NIKKEI,1.0,-1.34,TRAIL
2019-04-25,2019-05-07,DOW,1.0,-1.88,TRAIL
2019-04-30,2019-05-07,NASDAQ,2.0,-3.25,TRAIL
2019-05-01,2019-05-07,SP500,1.0,-1.36,TRAIL
2019-05-02,2019-05-07,XLK,2.0,-3.97,TRAIL
2019-04-23,2019-05-08,RUSSELL2000,1.0,-0.64,TRAIL
2019-05-11,2019-05-12,BTC,2.0,-6.45,STOP:-3.2%
2019-05-07,2019-05-13,XLF,1.0,-2.7,STOP:-2.7%
2019-05-07,2019-05-13,XLK,1.0,-4.23,STOP:-4.2%
2019-05-09,2019-05-13,NASDAQ,1.0,-3.33,STOP:-3.3%
2019-05-13,2019-05-16,BTC,3.0,2.69,PULL:3.9%
2019-05-15,2019-05-17,ETH,3.0,-4.11,TRAIL
2019-05-16,2019-05-17,BTC,2.0,-13.72,STOP:-6.9%
2019-05-17,2019-05-18,ETH,2.0,-7.52,STOP:-3.8%
2019-05-13,2019-05-20,XLK,1.0,1.04,PULL:2.5%
2019-05-17,2019-05-20,BTC,3.0,25.92,PULL:2.7%
2019-05-18,2019-05-20,ETH,3.0,22.08,PULL:3.6%
2019-05-20,2019-05-22,BTC,3.0,-11.21,STOP:-3.7%
2019-05-20,2019-05-22,ETH,3.0,-8.53,STOP:-2.8%
2019-05-22,2019-05-30,BTC,3.0,24.98,TRAIL
2019-05-22,2019-05-30,ETH,3.0,4.56,PULL:6.2%
2019-04-30,2019-06-03,DXY,1.0,-0.35,TRAIL
2019-05-24,2019-06-03,CORN,3.0,4.95,PULL:2.8%
2019-05-24,2019-06-03,XLK,1.0,-3.64,STOP:-3.6%
2019-05-30,2019-06-03,BTC,3.0,-3.98,TRAIL
2019-05-30,2019-06-03,ETH,2.0,-2.54,TRAIL
2019-06-03,2019-06-04,BTC,2.0,-12.21,STOP:-6.1%
2019-06-03,2019-06-04,ETH,2.0,-8.92,STOP:-4.5%
2019-06-04,2019-06-09,BTC,2.0,-0.26,PULL:4.4%
2019-06-04,2019-06-09,ETH,2.0,-3.42,STOP:-3.4%
2019-06-09,2019-06-18,BTC,3.0,54.38,PULL:2.6%
2019-06-09,2019-06-18,ETH,2.0,27.43,PULL:3.4%
2019-06-03,2019-06-19,CORN,3.0,3.95,PULL:3.0%
2019-06-12,2019-06-19,WHEAT,1.0,-0.76,PULL:3.2%
2019-06-06,2019-06-20,SUGAR,1.0,-0.64,PULL:2.5%
2019-06-07,2019-06-25,SP500,2.0,3.07,TRAIL
2019-06-07,2019-06-25,XLK,2.0,2.89,TRAIL
2019-06-07,2019-06-26,DOW,2.0,4.26,TRAIL
2019-06-07,2019-06-26,XLV,1.0,1.18,TRAIL
2019-06-18,2019-06-27,SOYBEANS,1.0,-2.82,STOP:-2.8%
2019-06-18,2019-06-27,BTC,3.0,69.4,TRAIL
2019-06-19,2019-06-27,ETH,3.0,27.65,TRAIL
2019-06-20,2019-06-28,WHEAT,1.0,0.28,PULL:3.6%
2019-06-25,2019-06-28,CORN,3.0,-6.09,STOP:-6.1%
2019-06-27,2019-06-29,BTC,3.0,20.83,PULL:3.6%
2019-06-27,2019-06-30,ETH,3.0,-3.64,TRAIL
2019-06-29,2019-06-30,BTC,3.0,-28.65,STOP:-9.6%
2019-05-31,2019-07-01,GOLD,1.0,6.11,TRAIL
2019-06-28,2019-07-01,WHEAT,1.0,-2.65,STOP:-2.7%
2019-06-30,2019-07-04,BTC,3.0,11.05,PULL:6.2%
2019-06-30,2019-07-04,ETH,3.0,-6.37,PULL:6.1%
2019-06-26,2019-07-09,DOW,2.0,1.86,TRAIL
2019-06-27,2019-07-09,DAX,3.0,4.05,TRAIL
2019-07-04,2019-07-10,BTC,3.0,25.17,PULL:3.3%
2019-07-09,2019-07-10,ETH,3.0,-18.34,STOP:-6.1%
2019-04-26,2019-07-11,TNOTE10,1.0,2.68,TRAIL
2019-04-30,2019-07-11,TBOND,1.0,4.11,TRAIL
2019-07-04,2019-07-11,FTSE,1.0,-1.23,TRAIL
2019-07-10,2019-07-11,BTC,3.0,-19.69,STOP:-6.6%
2019-07-10,2019-07-11,ETH,3.0,-22.03,STOP:-7.3%
2019-07-01,2019-07-12,DXY,1.0,-0.03,TRAIL
2019-07-11,2019-07-13,BTC,3.0,0.89,PULL:3.6%
2019-07-11,2019-07-14,ETH,2.0,-15.31,STOP:-15.3%
2019-07-13,2019-07-14,BTC,3.0,-29.92,STOP:-10.0%
2019-07-11,2019-07-15,WHEAT,1.0,-5.31,STOP:-5.3%
2019-06-28,2019-07-16,CORN,3.0,3.57,PULL:3.2%
2019-07-14,2019-07-16,BTC,2.0,-7.59,STOP:-7.6%
2019-07-14,2019-07-16,ETH,1.0,-12.47,STOP:-12.5%
2019-06-25,2019-07-17,SP500,2.0,4.6,TRAIL
2019-06-26,2019-07-17,NASDAQ,2.0,6.96,TRAIL
2019-07-16,2019-07-18,WHEAT,1.0,-2.76,STOP:-2.8%
2019-07-11,2019-07-19,XLV,1.0,-1.84,TRAIL
2019-07-16,2019-07-22,BTC,2.0,9.13,PULL:3.9%
2019-07-18,2019-07-22,ETH,1.0,-3.98,STOP:-4.0%
2019-07-19,2019-07-22,WHEAT,1.0,-3.03,STOP:-3.0%
2019-07-22,2019-07-23,BTC,2.0,-8.55,STOP:-4.3%
2019-07-01,2019-07-25,GOLD,2.0,4.08,TRAIL
2019-07-17,2019-07-25,SILVER,2.0,5.61,TRAIL
2019-07-22,2019-07-26,CORN,1.0,-1.84,PULL:2.6%
2019-07-22,2019-07-27,ETH,1.0,-4.67,STOP:-4.7%
2019-07-23,2019-07-27,BTC,2.0,-4.27,STOP:-4.3%
2019-07-15,2019-07-29,HANGSENG,1.0,-1.57,TRAIL
2019-07-09,2019-07-31,DOW,1.0,0.3,TRAIL
2019-07-11,2019-07-31,XLK,2.0,0.27,TRAIL
2019-07-26,2019-07-31,SP500,1.0,-1.5,TRAIL
2019-07-29,2019-07-31,CORN,1.0,-4.02,STOP:-4.0%
2019-06-19,2019-08-01,XLF,2.0,1.65,TRAIL
2019-07-16,2019-08-01,PLATINUM,1.0,0.83,TRAIL
2019-07-12,2019-08-05,DXY,1.0,0.71,TRAIL
2019-07-31,2019-08-05,XLK,1.0,-6.22,STOP:-6.2%
2019-07-27,2019-08-06,BTC,3.0,63.32,PULL:2.8%
2019-07-27,2019-08-06,ETH,2.0,17.95,PULL:3.5%
2019-07-25,2019-08-08,SILVER,2.0,6.88,TRAIL
2019-08-06,2019-08-09,ETH,2.0,-6.87,STOP:-6.9%
2019-08-06,2019-08-10,BTC,3.0,-1.08,PULL:5.1%
2019-07-31,2019-08-12,CORN,1.0,-3.75,STOP:-3.7%
2019-08-09,2019-08-13,ETH,1.0,-0.85,PULL:3.4%
2019-08-10,2019-08-13,BTC,3.0,-4.04,STOP:-4.0%
2019-08-12,2019-08-13,CORN,1.0,-5.0,STOP:-5.0%
2019-08-08,2019-08-14,XLK,1.0,-3.06,STOP:-3.1%
2019-08-13,2019-08-14,BTC,3.0,-23.24,STOP:-7.7%
2019-08-13,2019-08-14,ETH,1.0,-10.59,STOP:-10.6%
2019-08-14,2019-08-20,ETH,1.0,5.34,PULL:3.2%
2019-08-14,2019-08-21,BTC,3.0,0.86,PULL:7.1%
2019-08-20,2019-08-21,ETH,1.0,-4.92,STOP:-4.9%
2019-08-21,2019-08-23,XLK,1.0,-3.54,STOP:-3.5%
2019-08-21,2019-08-25,BTC,2.0,0.0,PULL:2.6%
2019-08-21,2019-08-25,ETH,1.0,-0.03,PULL:4.0%
2019-08-25,2019-08-28,BTC,1.0,-3.79,STOP:-3.8%
2019-08-25,2019-08-28,ETH,1.0,-6.93,STOP:-6.9%
2019-08-28,2019-08-29,BTC,1.0,-2.5,STOP:-2.5%
2019-08-28,2019-08-29,ETH,1.0,-2.51,STOP:-2.5%
2019-07-25,2019-09-05,GOLD,3.0,21.54,TRAIL
2019-07-31,2019-09-05,TBOND,3.0,17.53,TRAIL
2019-08-08,2019-09-05,SILVER,3.0,31.15,TRAIL
2019-08-27,2019-09-05,PLATINUM,3.0,33.52,TRAIL
2019-08-29,2019-09-05,ETH,1.0,2.77,PULL:2.9%
2019-08-29,2019-09-06,BTC,2.0,17.73,PULL:2.5%
2019-09-05,2019-09-06,SILVER,3.0,-11.06,STOP:-3.7%
2019-07-17,2019-09-09,TNOTE10,1.0,2.27,TRAIL
2019-09-05,2019-09-10,PLATINUM,2.0,-2.8,STOP:-2.8%
2019-09-05,2019-09-11,TBOND,1.0,-1.8,TRAIL
2019-09-05,2019-09-17,COPPER,1.0,-0.57,PULL:2.7%
2019-09-09,2019-09-21,BTC,1.0,-3.05,STOP:-3.1%
2019-09-17,2019-09-21,ETH,1.0,3.31,PULL:2.6%
2019-09-21,2019-09-23,BTC,2.0,-5.8,STOP:-2.9%
2019-09-21,2019-09-23,ETH,1.0,-6.31,STOP:-6.3%
2019-08-29,2019-09-24,DOW,1.0,1.69,TRAIL
2019-09-05,2019-09-24,NASDAQ,1.0,-1.52,TRAIL
2019-09-23,2019-09-24,BTC,1.0,-11.4,STOP:-11.4%
2019-09-23,2019-09-24,ETH,1.0,-16.74,STOP:-16.7%
2019-09-06,2019-09-25,DAX,1.0,0.35,TRAIL
2019-09-10,2019-09-25,PLATINUM,2.0,-0.95,TRAIL
2019-09-24,2019-09-25,SILVER,3.0,-8.99,STOP:-3.0%
2019-09-24,2019-09-26,BTC,1.0,-5.82,STOP:-5.8%
2019-08-29,2019-09-27,SP500,1.0,1.27,TRAIL
2019-09-05,2019-09-27,GOLD,3.0,-1.08,TRAIL
2019-09-25,2019-09-30,PLATINUM,1.0,-4.63,STOP:-4.6%
2019-09-25,2019-09-30,SILVER,2.0,-5.92,STOP:-5.9%
2019-09-27,2019-09-30,GOLD,1.0,-2.23,TRAIL
2019-09-11,2019-10-01,XLF,1.0,-2.03,TRAIL
2019-08-29,2019-10-02,XLK,3.0,-1.29,TRAIL
2019-09-06,2019-10-02,FTSE,1.0,-2.19,TRAIL
2019-09-24,2019-10-02,DOW,1.0,-2.72,STOP:-2.7%
2019-10-01,2019-10-02,DAX,1.0,-2.76,STOP:-2.8%
2019-09-27,2019-10-03,ETH,1.0,0.28,PULL:3.0%
2019-09-26,2019-10-05,BTC,1.0,0.4,PULL:2.9%
2019-09-25,2019-10-07,SUGAR,1.0,6.1,PULL:2.9%
2019-09-30,2019-10-10,CORN,1.0,-2.0,TRAIL
2019-08-14,2019-10-11,DXY,1.0,0.32,TRAIL
2019-09-24,2019-10-11,TNOTE10,1.0,-0.65,TRAIL
2019-10-03,2019-10-11,TBOND,1.0,-2.41,TRAIL
2019-10-05,2019-10-11,BTC,1.0,2.09,PULL:3.2%
2019-10-11,2019-10-16,BTC,1.0,-3.3,STOP:-3.3%
2019-10-15,2019-10-16,ETH,1.0,-2.97,STOP:-3.0%
2019-10-16,2019-10-19,ETH,1.0,-1.76,PULL:2.9%
2019-10-03,2019-10-21,PLATINUM,1.0,-0.06,TRAIL
2019-10-11,2019-10-21,CORN,1.0,-2.64,STOP:-2.6%
2019-10-02,2019-10-22,GOLD,1.0,-1.29,TRAIL
2019-10-14,2019-10-22,WHEAT,2.0,1.37,PULL:2.7%
2019-10-16,2019-10-23,BTC,1.0,-6.62,STOP:-6.6%
2019-10-20,2019-10-23,ETH,1.0,-7.48,STOP:-7.5%
2019-10-23,2019-10-28,BTC,2.0,46.35,PULL:3.1%
2019-09-30,2019-10-29,SOYBEANS,1.0,1.35,TRAIL
2019-09-30,2019-11-05,SILVER,3.0,10.97,TRAIL
2019-10-22,2019-11-05,GOLD,1.0,-0.06,TRAIL
2019-10-21,2019-11-08,GBPUSD,1.0,-0.93,TRAIL
2019-10-22,2019-11-11,WHEAT,1.0,-2.36,PULL:2.9%
2019-10-28,2019-11-11,HANGSENG,1.0,0.13,TRAIL
2019-11-05,2019-11-11,SOYBEANS,1.0,-1.82,TRAIL
2019-11-08,2019-11-11,BTC,1.0,-0.53,PULL:3.3%
2019-10-11,2019-11-14,DAX,2.0,10.69,TRAIL
2019-11-05,2019-11-14,FTSE,1.0,-1.29,TRAIL
2019-11-11,2019-11-14,NIKKEI,1.0,-0.82,TRAIL
2019-11-11,2019-11-15,BTC,1.0,-3.03,STOP:-3.0%
2019-11-11,2019-11-15,ETH,1.0,-2.68,STOP:-2.7%
2019-11-15,2019-11-19,CRUDE,1.0,-4.35,STOP:-4.3%
2019-10-15,2019-11-20,DOW,2.0,5.89,TRAIL
2019-10-11,2019-11-21,XLK,3.0,18.87,TRAIL
2019-10-23,2019-11-21,SP500,2.0,6.59,TRAIL
2019-11-19,2019-11-22,PLATINUM,1.0,-2.12,TRAIL
2019-11-14,2019-11-27,GOLD,1.0,-1.25,TRAIL
2019-11-21,2019-11-29,CRUDE,1.0,-5.82,STOP:-5.8%
2019-10-21,2019-12-02,XLF,3.0,15.37,TRAIL
2019-10-29,2019-12-02,RUSSELL2000,2.0,3.87,TRAIL
2019-11-11,2019-12-02,DXY,1.0,-0.35,TRAIL
2019-11-14,2019-12-02,DAX,2.0,-3.27,TRAIL
2019-11-15,2019-12-02,SILVER,1.0,-0.57,TRAIL
2019-11-20,2019-12-02,DOW,1.0,-0.14,TRAIL
2019-10-15,2019-12-03,XLV,3.0,23.89,TRAIL
